FID,row,column,delx,dely,area,UTM_E,UTM_N,NoFlw_Lay1,NoFlw_Lay2,K_Zone
"31,845",130,115,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,427.000000000000000","4,602,380.000000000000000",1,1,2
"31,846",131,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,602,280.000000000000000",1,0,2
"31,847",131,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,602,280.000000000000000",1,0,2
"31,848",131,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,602,280.000000000000000",1,0,2
"31,849",131,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,602,280.000000000000000",1,0,2
"31,850",131,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,602,280.000000000000000",1,0,2
"31,851",131,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,602,280.000000000000000",1,0,2
"31,852",131,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,602,280.000000000000000",1,0,2
"31,853",131,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,602,280.000000000000000",1,0,2
"31,854",131,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,602,280.000000000000000",1,0,2
"31,855",131,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,602,280.000000000000000",1,1,2
"31,856",131,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,602,280.000000000000000",1,1,2
"31,857",131,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,602,280.000000000000000",1,1,2
"31,858",131,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,602,280.000000000000000",1,1,2
"31,859",131,115,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,427.000000000000000","4,602,280.000000000000000",1,1,2
"31,860",132,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,602,180.000000000000000",1,0,2
"31,861",132,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,602,180.000000000000000",1,0,2
"31,862",132,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,602,180.000000000000000",1,0,2
"31,863",132,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,602,180.000000000000000",1,0,2
"31,864",132,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,602,180.000000000000000",1,0,2
"31,865",132,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,602,180.000000000000000",1,0,2
"31,866",132,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,602,180.000000000000000",1,0,2
"31,867",132,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,602,180.000000000000000",1,0,2
"31,868",132,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,602,180.000000000000000",1,0,2
"31,869",132,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,602,180.000000000000000",1,0,2
"31,870",132,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,602,180.000000000000000",1,1,2
"31,871",132,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,602,180.000000000000000",1,1,2
"31,872",132,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,602,180.000000000000000",1,1,2
"31,873",132,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,602,180.000000000000000",1,1,2
"31,874",132,115,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,427.000000000000000","4,602,180.000000000000000",1,1,2
"31,875",133,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,602,080.000000000000000",1,0,2
"31,876",133,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,602,080.000000000000000",1,0,2
"31,877",133,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,602,080.000000000000000",1,0,2
"31,878",133,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,602,080.000000000000000",1,0,2
"31,879",133,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,602,080.000000000000000",1,0,2
"31,880",133,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,602,080.000000000000000",1,0,2
"31,881",133,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,602,080.000000000000000",1,0,2
"31,882",133,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,602,080.000000000000000",1,0,2
"31,883",133,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,602,080.000000000000000",1,0,2
"31,884",133,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,602,080.000000000000000",1,0,2
"31,885",133,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,602,080.000000000000000",1,1,2
"31,886",133,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,602,080.000000000000000",1,1,2
"31,887",133,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,602,080.000000000000000",1,1,2
"31,888",133,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,602,080.000000000000000",1,1,2
"31,889",133,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,602,080.000000000000000",1,1,2
"31,890",133,115,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,427.000000000000000","4,602,080.000000000000000",1,1,2
"31,891",134,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,980.000000000000000",1,0,2
"31,892",134,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,980.000000000000000",1,0,2
"31,893",134,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,980.000000000000000",1,0,2
"31,894",134,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,980.000000000000000",1,0,2
"31,895",134,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,980.000000000000000",1,0,2
"31,896",134,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,980.000000000000000",1,0,2
"31,897",134,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,980.000000000000000",1,0,2
"31,898",134,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,980.000000000000000",1,0,2
"31,899",134,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,980.000000000000000",1,0,2
"31,900",134,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,980.000000000000000",1,0,2
"31,901",134,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,980.000000000000000",1,1,2
"31,902",134,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,980.000000000000000",1,1,2
"31,903",134,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,980.000000000000000",1,1,2
"31,904",134,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,980.000000000000000",1,1,2
"31,905",134,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,980.000000000000000",1,1,2
"31,906",134,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,601,980.000000000000000",1,1,2
"31,907",135,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,880.000000000000000",1,0,2
"31,908",135,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,880.000000000000000",1,0,2
"31,909",135,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,880.000000000000000",1,0,2
"31,910",135,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,880.000000000000000",1,0,2
"31,911",135,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,880.000000000000000",1,0,2
"31,912",135,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,880.000000000000000",1,0,2
"31,913",135,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,880.000000000000000",1,0,2
"31,914",135,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,880.000000000000000",1,0,2
"31,915",135,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,880.000000000000000",1,0,2
"31,916",135,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,880.000000000000000",1,0,2
"31,917",135,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,880.000000000000000",1,1,2
"31,918",135,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,880.000000000000000",1,1,2
"31,919",135,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,880.000000000000000",1,1,2
"31,920",135,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,880.000000000000000",1,1,2
"31,921",135,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,880.000000000000000",1,1,2
"31,922",135,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,880.000000000000000",1,1,2
"31,923",135,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,601,880.000000000000000",1,1,2
"31,924",136,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,780.000000000000000",1,0,2
"31,925",136,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,780.000000000000000",1,0,2
"31,926",136,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,780.000000000000000",1,0,2
"31,927",136,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,780.000000000000000",1,0,2
"31,928",136,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,780.000000000000000",1,0,2
"31,929",136,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,780.000000000000000",1,0,2
"31,930",136,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,780.000000000000000",1,0,2
"31,931",136,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,780.000000000000000",1,0,2
"31,932",136,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,780.000000000000000",1,0,2
"31,933",136,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,780.000000000000000",1,0,2
"31,934",136,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,780.000000000000000",1,0,2
"31,935",136,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,780.000000000000000",1,1,2
"31,936",136,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,780.000000000000000",1,1,2
"31,937",136,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,780.000000000000000",1,1,2
"31,938",136,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,780.000000000000000",1,1,2
"31,939",136,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,780.000000000000000",1,1,2
"31,940",136,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,780.000000000000000",1,1,2
"31,941",136,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,601,780.000000000000000",1,1,2
"31,942",137,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,680.000000000000000",1,0,2
"31,943",137,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,680.000000000000000",1,0,2
"31,944",137,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,680.000000000000000",1,0,2
"31,945",137,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,680.000000000000000",1,0,2
"31,946",137,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,680.000000000000000",1,0,2
"31,947",137,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,680.000000000000000",1,0,2
"31,948",137,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,680.000000000000000",1,0,2
"31,949",137,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,680.000000000000000",1,0,2
"31,950",137,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,680.000000000000000",1,0,2
"31,951",137,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,680.000000000000000",1,0,2
"31,952",137,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,680.000000000000000",1,0,2
"31,953",137,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,680.000000000000000",1,1,2
"31,954",137,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,680.000000000000000",1,1,2
"31,955",137,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,680.000000000000000",1,1,2
"31,956",137,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,680.000000000000000",1,1,2
"31,957",137,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,680.000000000000000",1,1,2
"31,958",137,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,680.000000000000000",1,1,2
"31,959",137,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,680.000000000000000",1,1,2
"31,960",137,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,601,680.000000000000000",1,1,2
"31,961",138,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,601,580.000000000000000",1,0,2
"31,962",138,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,580.000000000000000",1,0,2
"31,963",138,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,580.000000000000000",1,0,2
"31,964",138,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,580.000000000000000",1,0,2
"31,965",138,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,580.000000000000000",1,0,2
"31,966",138,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,580.000000000000000",1,0,2
"31,967",138,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,580.000000000000000",1,0,2
"31,968",138,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,580.000000000000000",1,0,2
"31,969",138,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,580.000000000000000",1,0,2
"31,970",138,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,580.000000000000000",1,0,2
"31,971",138,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,580.000000000000000",1,0,2
"31,972",138,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,580.000000000000000",1,1,2
"31,973",138,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,580.000000000000000",1,1,2
"31,974",138,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,580.000000000000000",1,1,2
"31,975",138,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,580.000000000000000",1,1,2
"31,976",138,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,580.000000000000000",1,1,2
"31,977",138,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,580.000000000000000",1,1,2
"31,978",138,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,580.000000000000000",1,1,2
"31,979",138,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,580.000000000000000",1,1,2
"31,980",138,114,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,327.000000000000000","4,601,580.000000000000000",1,1,2
"31,981",139,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,601,480.000000000000000",1,0,2
"31,982",139,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,601,480.000000000000000",1,0,2
"31,983",139,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,480.000000000000000",1,0,2
"31,984",139,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,480.000000000000000",1,0,2
"31,985",139,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,480.000000000000000",1,0,2
"31,986",139,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,480.000000000000000",1,0,2
"31,987",139,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,480.000000000000000",1,0,2
"31,988",139,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,480.000000000000000",1,0,2
"31,989",139,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,480.000000000000000",1,0,2
"31,990",139,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,480.000000000000000",1,0,2
"31,991",139,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,480.000000000000000",1,0,2
"31,992",139,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,480.000000000000000",1,1,2
"31,993",139,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,480.000000000000000",1,1,2
"31,994",139,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,480.000000000000000",1,1,2
"31,995",139,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,480.000000000000000",1,1,2
"31,996",139,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,480.000000000000000",1,1,2
"31,997",139,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,480.000000000000000",1,1,2
"31,998",139,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,480.000000000000000",1,1,2
"31,999",139,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,480.000000000000000",1,1,2
"32,000",139,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,480.000000000000000",1,1,2
"32,001",140,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,601,380.000000000000000",1,0,2
"32,002",140,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,601,380.000000000000000",1,0,2
"32,003",140,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,601,380.000000000000000",1,0,2
"32,004",140,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,380.000000000000000",1,0,2
"32,005",140,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,380.000000000000000",1,0,2
"32,006",140,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,380.000000000000000",1,0,2
"32,007",140,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,380.000000000000000",1,0,2
"32,008",140,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,380.000000000000000",1,0,2
"32,009",140,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,380.000000000000000",1,0,2
"32,010",140,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,380.000000000000000",1,0,2
"32,011",140,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,380.000000000000000",1,0,2
"32,012",140,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,380.000000000000000",1,0,2
"32,013",140,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,380.000000000000000",1,1,2
"32,014",140,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,380.000000000000000",1,1,2
"32,015",140,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,380.000000000000000",1,1,2
"32,016",140,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,380.000000000000000",1,1,2
"32,017",140,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,380.000000000000000",1,1,2
"32,018",140,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,380.000000000000000",1,1,2
"32,019",140,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,380.000000000000000",1,1,2
"32,020",140,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,380.000000000000000",1,1,2
"32,021",140,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,380.000000000000000",1,1,2
"32,022",141,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,601,280.000000000000000",1,0,2
"32,023",141,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,601,280.000000000000000",1,0,2
"32,024",141,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,601,280.000000000000000",1,0,2
"32,025",141,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,601,280.000000000000000",1,0,2
"32,026",141,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,280.000000000000000",1,0,2
"32,027",141,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,280.000000000000000",1,0,2
"32,028",141,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,280.000000000000000",1,0,2
"32,029",141,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,280.000000000000000",1,0,2
"32,030",141,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,280.000000000000000",1,0,2
"32,031",141,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,280.000000000000000",1,0,2
"32,032",141,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,280.000000000000000",1,0,2
"32,033",141,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,280.000000000000000",1,0,2
"32,034",141,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,280.000000000000000",1,1,2
"32,035",141,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,280.000000000000000",1,1,2
"32,036",141,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,280.000000000000000",1,1,2
"32,037",141,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,280.000000000000000",1,1,2
"32,038",141,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,280.000000000000000",1,1,2
"32,039",141,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,601,280.000000000000000",1,1,2
"32,040",141,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,601,280.000000000000000",1,1,2
"32,041",141,111,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,027.000000000000000","4,601,280.000000000000000",1,1,2
"32,042",141,112,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,127.000000000000000","4,601,280.000000000000000",1,1,2
"32,043",141,113,100.000000000000000,100.000000000000000,"10,000.000000000000000","511,227.000000000000000","4,601,280.000000000000000",1,1,2
"32,044",142,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,601,180.000000000000000",1,0,2
"32,045",142,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,601,180.000000000000000",1,0,2
"32,046",142,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,601,180.000000000000000",1,0,2
"32,047",142,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,601,180.000000000000000",1,0,2
"32,048",142,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,601,180.000000000000000",1,0,2
"32,049",142,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,601,180.000000000000000",1,0,2
"32,050",142,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,601,180.000000000000000",1,0,2
"32,051",142,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,601,180.000000000000000",1,0,2
"32,052",142,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,601,180.000000000000000",1,0,2
"32,053",142,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,601,180.000000000000000",1,0,2
"32,054",142,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,601,180.000000000000000",1,0,2
"32,055",142,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,601,180.000000000000000",1,0,2
"32,056",142,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,601,180.000000000000000",1,1,2
"32,057",142,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,601,180.000000000000000",1,1,2
"32,058",142,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,601,180.000000000000000",1,1,2
"32,059",142,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,601,180.000000000000000",1,1,2
"32,060",142,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,601,180.000000000000000",1,1,2
"32,061",142,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,601,180.000000000000000",1,1,2
