agency_cd,site_no,Date,Flow,Flow_cd
USGS,11519500,2017-04-01,1950,A
USGS,11519500,2017-04-02,1930,A
USGS,11519500,2017-04-03,1940,A
USGS,11519500,2017-04-04,1840,A
USGS,11519500,2017-04-05,1780,A
USGS,11519500,2017-04-06,1950,A
USGS,11519500,2017-04-07,2330,A
USGS,11519500,2017-04-08,2110,A
USGS,11519500,2017-04-09,1850,A
USGS,11519500,2017-04-10,1710,A
USGS,11519500,2017-04-11,1630,A
USGS,11519500,2017-04-12,1670,A
USGS,11519500,2017-04-13,1720,A
USGS,11519500,2017-04-14,1580,A
USGS,11519500,2017-04-15,1470,A
USGS,11519500,2017-04-16,1400,A
USGS,11519500,2017-04-17,1410,A
USGS,11519500,2017-04-18,1470,A
USGS,11519500,2017-04-19,1510,A
USGS,11519500,2017-04-20,1520,A
USGS,11519500,2017-04-21,1450,A
USGS,11519500,2017-04-22,1420,A
USGS,11519500,2017-04-23,1450,A
USGS,11519500,2017-04-24,1470,A
USGS,11519500,2017-04-25,1440,A
USGS,11519500,2017-04-26,1490,A
USGS,11519500,2017-04-27,1720,A
USGS,11519500,2017-04-28,1600,A
USGS,11519500,2017-04-29,1490,A
USGS,11519500,2017-04-30,1480,A
USGS,11519500,2017-05-01,1620,A
USGS,11519500,2017-05-02,1890,A
USGS,11519500,2017-05-03,2350,A
USGS,11519500,2017-05-04,2950,A
USGS,11519500,2017-05-05,3650,A
USGS,11519500,2017-05-06,3040,A
USGS,11519500,2017-05-07,2290,A
USGS,11519500,2017-05-08,1930,A
USGS,11519500,2017-05-09,1830,A
USGS,11519500,2017-05-10,1930,A
USGS,11519500,2017-05-11,2150,A
USGS,11519500,2017-05-12,2080,A
USGS,11519500,2017-05-13,1780,A
USGS,11519500,2017-05-14,1540,A
USGS,11519500,2017-05-15,1410,A
USGS,11519500,2017-05-16,1380,A
USGS,11519500,2017-05-17,1350,A
USGS,11519500,2017-05-18,1260,A
USGS,11519500,2017-05-19,1270,A
USGS,11519500,2017-05-20,1410,A
USGS,11519500,2017-05-21,1610,A
USGS,11519500,2017-05-22,1840,A
USGS,11519500,2017-05-23,2180,A
USGS,11519500,2017-05-24,2450,A
USGS,11519500,2017-05-25,2360,A
USGS,11519500,2017-05-26,1950,A
USGS,11519500,2017-05-27,1810,A
USGS,11519500,2017-05-28,1860,A
USGS,11519500,2017-05-29,1950,A
USGS,11519500,2017-05-30,1960,A
USGS,11519500,2017-05-31,1760,A
USGS,11519500,2017-06-01,1660,A
USGS,11519500,2017-06-02,1590,A
USGS,11519500,2017-06-03,1510,A
USGS,11519500,2017-06-04,1540,A
USGS,11519500,2017-06-05,1380,A
USGS,11519500,2017-06-06,1280,A
USGS,11519500,2017-06-07,1290,A
USGS,11519500,2017-06-08,1650,A
USGS,11519500,2017-06-09,1620,A
USGS,11519500,2017-06-10,1250,A
USGS,11519500,2017-06-11,1080,A
USGS,11519500,2017-06-12,976,A
USGS,11519500,2017-06-13,892,A
USGS,11519500,2017-06-14,843,A
USGS,11519500,2017-06-15,818,A
USGS,11519500,2017-06-16,846,A
USGS,11519500,2017-06-17,896,A
USGS,11519500,2017-06-18,924,A
USGS,11519500,2017-06-19,964,A
USGS,11519500,2017-06-20,949,A
USGS,11519500,2017-06-21,891,A
USGS,11519500,2017-06-22,808,A
USGS,11519500,2017-06-23,741,A
USGS,11519500,2017-06-24,666,A
USGS,11519500,2017-06-25,632,A
USGS,11519500,2017-06-26,620,A
USGS,11519500,2017-06-27,571,A
USGS,11519500,2017-06-28,527,A
USGS,11519500,2017-06-29,486,A
USGS,11519500,2017-06-30,451,A
USGS,11519500,2017-07-01,426,A
USGS,11519500,2017-07-02,395,A
USGS,11519500,2017-07-03,369,A
USGS,11519500,2017-07-04,345,A
USGS,11519500,2017-07-05,323,A
USGS,11519500,2017-07-06,299,A
USGS,11519500,2017-07-07,277,A
USGS,11519500,2017-07-08,261,A
USGS,11519500,2017-07-09,246,A
USGS,11519500,2017-07-10,232,A
USGS,11519500,2017-07-11,214,A
USGS,11519500,2017-07-12,198,A
USGS,11519500,2017-07-13,182,A
USGS,11519500,2017-07-14,168,A
USGS,11519500,2017-07-15,163,A
USGS,11519500,2017-07-16,156,A
USGS,11519500,2017-07-17,150,A
USGS,11519500,2017-07-18,148,A
USGS,11519500,2017-07-19,140,A
USGS,11519500,2017-07-20,131,A
USGS,11519500,2017-07-21,125,A
USGS,11519500,2017-07-22,123,A
USGS,11519500,2017-07-23,117,A
USGS,11519500,2017-07-24,109,A
USGS,11519500,2017-07-25,103,A
USGS,11519500,2017-07-26,97.8,A
USGS,11519500,2017-07-27,96.7,A
USGS,11519500,2017-07-28,93.6,A
USGS,11519500,2017-07-29,88.1,A
USGS,11519500,2017-07-30,83.4,A
USGS,11519500,2017-07-31,82.3,A
USGS,11519500,2017-08-01,80.4,A
USGS,11519500,2017-08-02,75.5,A
USGS,11519500,2017-08-03,69.5,A
USGS,11519500,2017-08-04,64.1,A
USGS,11519500,2017-08-05,59.8,A
USGS,11519500,2017-08-06,56.2,A
USGS,11519500,2017-08-07,56,A
USGS,11519500,2017-08-08,53.5,A
USGS,11519500,2017-08-09,54.1,A
USGS,11519500,2017-08-10,52.1,A
USGS,11519500,2017-08-11,51.6,A
USGS,11519500,2017-08-12,51.9,A
USGS,11519500,2017-08-13,51.1,A
USGS,11519500,2017-08-14,50.3,A
USGS,11519500,2017-08-15,47.6,A
USGS,11519500,2017-08-16,46.6,A
USGS,11519500,2017-08-17,45.4,A
USGS,11519500,2017-08-18,45.6,A
USGS,11519500,2017-08-19,44.6,A
USGS,11519500,2017-08-20,41.4,A
USGS,11519500,2017-08-21,41.1,A
USGS,11519500,2017-08-22,39.4,A
USGS,11519500,2017-08-23,39.5,A
USGS,11519500,2017-08-24,41.1,A
USGS,11519500,2017-08-25,40.8,A
USGS,11519500,2017-08-26,40.1,A
USGS,11519500,2017-08-27,38.9,A
USGS,11519500,2017-08-28,39.1,A
USGS,11519500,2017-08-29,36.4,A
USGS,11519500,2017-08-30,35,A
USGS,11519500,2017-08-31,35.4,A
USGS,11519500,2017-09-01,35,A
USGS,11519500,2017-09-02,38.5,A
USGS,11519500,2017-09-03,40.9,A
USGS,11519500,2017-09-04,43.1,A
USGS,11519500,2017-09-05,44.1,A
USGS,11519500,2017-09-06,44.8,A
USGS,11519500,2017-09-07,46.9,A
USGS,11519500,2017-09-08,47.7,A
USGS,11519500,2017-09-09,48.2,A
USGS,11519500,2017-09-10,47.4,A
USGS,11519500,2017-09-11,47.8,A
USGS,11519500,2017-09-12,47.9,A
USGS,11519500,2017-09-13,49.4,A
USGS,11519500,2017-09-14,51.2,A
USGS,11519500,2017-09-15,49.5,A
USGS,11519500,2017-09-16,50.9,A
USGS,11519500,2017-09-17,52.4,A
USGS,11519500,2017-09-18,54.1,A
USGS,11519500,2017-09-19,53.9,A
USGS,11519500,2017-09-20,55.3,A
USGS,11519500,2017-09-21,57.5,A
USGS,11519500,2017-09-22,59.4,A
USGS,11519500,2017-09-23,61.2,A
USGS,11519500,2017-09-24,62.6,A
USGS,11519500,2017-09-25,63.1,A
USGS,11519500,2017-09-26,63.7,A
USGS,11519500,2017-09-27,63.8,A
USGS,11519500,2017-09-28,63.1,A
USGS,11519500,2017-09-29,63,A
USGS,11519500,2017-09-30,63.7,A
USGS,11519500,2017-10-01,61.7,A
USGS,11519500,2017-10-02,61.9,A
USGS,11519500,2017-10-03,63.8,A
USGS,11519500,2017-10-04,63.2,A
USGS,11519500,2017-10-05,62.8,A
USGS,11519500,2017-10-06,62.9,A
USGS,11519500,2017-10-07,62.9,A
USGS,11519500,2017-10-08,61.4,A
USGS,11519500,2017-10-09,60,A
USGS,11519500,2017-10-10,60,A
USGS,11519500,2017-10-11,59.5,A
USGS,11519500,2017-10-12,60.8,A
USGS,11519500,2017-10-13,61.7,A
USGS,11519500,2017-10-14,61.7,A
USGS,11519500,2017-10-15,61.2,A
USGS,11519500,2017-10-16,61.1,A
USGS,11519500,2017-10-17,60.1,A
USGS,11519500,2017-10-18,59.6,A
USGS,11519500,2017-10-19,60.5,A
USGS,11519500,2017-10-20,63.8,A
USGS,11519500,2017-10-21,64.5,A
USGS,11519500,2017-10-22,65.7,A
USGS,11519500,2017-10-23,71.8,A
USGS,11519500,2017-10-24,75.9,A
USGS,11519500,2017-10-25,77.2,A
USGS,11519500,2017-10-26,76.7,A
USGS,11519500,2017-10-27,77.6,A
USGS,11519500,2017-10-28,75.9,A
USGS,11519500,2017-10-29,74.5,A
USGS,11519500,2017-10-30,72.4,A
USGS,11519500,2017-10-31,70,A
USGS,11519500,2017-11-01,69.4,A
USGS,11519500,2017-11-02,67.8,A
USGS,11519500,2017-11-03,68.2,A
USGS,11519500,2017-11-04,68.4,A
USGS,11519500,2017-11-05,70.1,A
USGS,11519500,2017-11-06,70.4,A
USGS,11519500,2017-11-07,70.2,A
USGS,11519500,2017-11-08,73.3,A
USGS,11519500,2017-11-09,91.3,A
USGS,11519500,2017-11-10,107,A
USGS,11519500,2017-11-11,114,A
USGS,11519500,2017-11-12,112,A
USGS,11519500,2017-11-13,131,A
USGS,11519500,2017-11-14,146,A
USGS,11519500,2017-11-15,153,A
USGS,11519500,2017-11-16,165,A
USGS,11519500,2017-11-17,178,A
USGS,11519500,2017-11-18,154,A
USGS,11519500,2017-11-19,136,A
USGS,11519500,2017-11-20,340,A
USGS,11519500,2017-11-21,1140,A
USGS,11519500,2017-11-22,859,A
USGS,11519500,2017-11-23,694,A
USGS,11519500,2017-11-24,854,A
USGS,11519500,2017-11-25,644,A
USGS,11519500,2017-11-26,579,A
USGS,11519500,2017-11-27,792,A
USGS,11519500,2017-11-28,623,A
USGS,11519500,2017-11-29,515,A
USGS,11519500,2017-11-30,445,A
USGS,11519500,2017-12-01,392,A
USGS,11519500,2017-12-02,352,A
USGS,11519500,2017-12-03,332,A
USGS,11519500,2017-12-04,298,A
USGS,11519500,2017-12-05,269,A
USGS,11519500,2017-12-06,247,A
USGS,11519500,2017-12-07,230,A
USGS,11519500,2017-12-08,215,A
USGS,11519500,2017-12-09,206,A
USGS,11519500,2017-12-10,197,A
USGS,11519500,2017-12-11,188,A
USGS,11519500,2017-12-12,178,A
USGS,11519500,2017-12-13,171,A
USGS,11519500,2017-12-14,167,A
USGS,11519500,2017-12-15,162,A
USGS,11519500,2017-12-16,158,A
USGS,11519500,2017-12-17,154,A
USGS,11519500,2017-12-18,148,A
USGS,11519500,2017-12-19,146,A
USGS,11519500,2017-12-20,149,A
USGS,11519500,2017-12-21,146,A
USGS,11519500,2017-12-22,141,A
USGS,11519500,2017-12-23,138,A
USGS,11519500,2017-12-24,135,A
USGS,11519500,2017-12-25,132,A
USGS,11519500,2017-12-26,132,A
USGS,11519500,2017-12-27,130,A
USGS,11519500,2017-12-28,127,A
USGS,11519500,2017-12-29,126,A
