STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFJ,D,41,M FLOW,20060712 0000,20060712 0000,43, ,CFS
SFJ,D,41,M FLOW,20060713 0000,20060713 0000,95, ,CFS
SFJ,D,41,M FLOW,20060714 0000,20060714 0000,75, ,CFS
SFJ,D,41,M FLOW,20060715 0000,20060715 0000,57, ,CFS
SFJ,D,41,M FLOW,20060716 0000,20060716 0000,50, ,CFS
SFJ,D,41,M FLOW,20060717 0000,20060717 0000,43, ,CFS
SFJ,D,41,M FLOW,20060718 0000,20060718 0000,34, ,CFS
SFJ,D,41,M FLOW,20060719 0000,20060719 0000,19, ,CFS
SFJ,D,41,M FLOW,20060720 0000,20060720 0000,11, ,CFS
SFJ,D,41,M FLOW,20060721 0000,20060721 0000,36, ,CFS
SFJ,D,41,M FLOW,20060722 0000,20060722 0000,118, ,CFS
SFJ,D,41,M FLOW,20060723 0000,20060723 0000,121, ,CFS
SFJ,D,41,M FLOW,20060724 0000,20060724 0000,120, ,CFS
SFJ,D,41,M FLOW,20060725 0000,20060725 0000,101, ,CFS
SFJ,D,41,M FLOW,20060726 0000,20060726 0000,94, ,CFS
SFJ,D,41,M FLOW,20060727 0000,20060727 0000,82, ,CFS
SFJ,D,41,M FLOW,20060728 0000,20060728 0000,72, ,CFS
SFJ,D,41,M FLOW,20060729 0000,20060729 0000,63, ,CFS
SFJ,D,41,M FLOW,20060730 0000,20060730 0000,62, ,CFS
SFJ,D,41,M FLOW,20060731 0000,20060731 0000,62, ,CFS
SFJ,D,41,M FLOW,20060801 0000,20060801 0000,63, ,CFS
SFJ,D,41,M FLOW,20060802 0000,20060802 0000,61, ,CFS
SFJ,D,41,M FLOW,20060803 0000,20060803 0000,59, ,CFS
SFJ,D,41,M FLOW,20060804 0000,20060804 0000,55, ,CFS
SFJ,D,41,M FLOW,20060805 0000,20060805 0000,49, ,CFS
SFJ,D,41,M FLOW,20060806 0000,20060806 0000,47, ,CFS
SFJ,D,41,M FLOW,20060807 0000,20060807 0000,53, ,CFS
SFJ,D,41,M FLOW,20060808 0000,20060808 0000,68, ,CFS
SFJ,D,41,M FLOW,20060809 0000,20060809 0000,63, ,CFS
SFJ,D,41,M FLOW,20060810 0000,20060810 0000,55, ,CFS
SFJ,D,41,M FLOW,20060811 0000,20060811 0000,49, ,CFS
SFJ,D,41,M FLOW,20060812 0000,20060812 0000,42, ,CFS
SFJ,D,41,M FLOW,20060813 0000,20060813 0000,38, ,CFS
SFJ,D,41,M FLOW,20060814 0000,20060814 0000,36, ,CFS
SFJ,D,41,M FLOW,20060815 0000,20060815 0000,36, ,CFS
SFJ,D,41,M FLOW,20060816 0000,20060816 0000,33, ,CFS
SFJ,D,41,M FLOW,20060817 0000,20060817 0000,33, ,CFS
SFJ,D,41,M FLOW,20060818 0000,20060818 0000,32, ,CFS
SFJ,D,41,M FLOW,20060819 0000,20060819 0000,28, ,CFS
SFJ,D,41,M FLOW,20060820 0000,20060820 0000,27, ,CFS
SFJ,D,41,M FLOW,20060821 0000,20060821 0000,26, ,CFS
SFJ,D,41,M FLOW,20060822 0000,20060822 0000,25, ,CFS
SFJ,D,41,M FLOW,20060823 0000,20060823 0000,25, ,CFS
SFJ,D,41,M FLOW,20060824 0000,20060824 0000,23, ,CFS
SFJ,D,41,M FLOW,20060825 0000,20060825 0000,23, ,CFS
SFJ,D,41,M FLOW,20060826 0000,20060826 0000,23, ,CFS
SFJ,D,41,M FLOW,20060827 0000,20060827 0000,23, ,CFS
SFJ,D,41,M FLOW,20060828 0000,20060828 0000,26, ,CFS
SFJ,D,41,M FLOW,20060829 0000,20060829 0000,25, ,CFS
SFJ,D,41,M FLOW,20060830 0000,20060830 0000,24, ,CFS
SFJ,D,41,M FLOW,20060831 0000,20060831 0000,22, ,CFS
SFJ,D,41,M FLOW,20060901 0000,20060901 0000,22, ,CFS
SFJ,D,41,M FLOW,20060902 0000,20060902 0000,23, ,CFS
SFJ,D,41,M FLOW,20060903 0000,20060903 0000,24, ,CFS
SFJ,D,41,M FLOW,20060904 0000,20060904 0000,27, ,CFS
SFJ,D,41,M FLOW,20060905 0000,20060905 0000,27, ,CFS
SFJ,D,41,M FLOW,20060906 0000,20060906 0000,25, ,CFS
SFJ,D,41,M FLOW,20060907 0000,20060907 0000,28, ,CFS
SFJ,D,41,M FLOW,20060908 0000,20060908 0000,27, ,CFS
SFJ,D,41,M FLOW,20060909 0000,20060909 0000,29, ,CFS
SFJ,D,41,M FLOW,20060910 0000,20060910 0000,30, ,CFS
SFJ,D,41,M FLOW,20060911 0000,20060911 0000,35, ,CFS
SFJ,D,41,M FLOW,20060912 0000,20060912 0000,48, ,CFS
SFJ,D,41,M FLOW,20060913 0000,20060913 0000,49, ,CFS
SFJ,D,41,M FLOW,20060914 0000,20060914 0000,50, ,CFS
SFJ,D,41,M FLOW,20060915 0000,20060915 0000,52, ,CFS
SFJ,D,41,M FLOW,20060916 0000,20060916 0000,53, ,CFS
SFJ,D,41,M FLOW,20060917 0000,20060917 0000,54, ,CFS
SFJ,D,41,M FLOW,20060918 0000,20060918 0000,55, ,CFS
SFJ,D,41,M FLOW,20060919 0000,20060919 0000,57, ,CFS
SFJ,D,41,M FLOW,20060920 0000,20060920 0000,57, ,CFS
SFJ,D,41,M FLOW,20060921 0000,20060921 0000,56, ,CFS
SFJ,D,41,M FLOW,20060922 0000,20060922 0000,56, ,CFS
SFJ,D,41,M FLOW,20060923 0000,20060923 0000,57, ,CFS
SFJ,D,41,M FLOW,20060924 0000,20060924 0000,56, ,CFS
SFJ,D,41,M FLOW,20060925 0000,20060925 0000,56, ,CFS
SFJ,D,41,M FLOW,20060926 0000,20060926 0000,57, ,CFS
SFJ,D,41,M FLOW,20060927 0000,20060927 0000,57, ,CFS
SFJ,D,41,M FLOW,20060928 0000,20060928 0000,59, ,CFS
SFJ,D,41,M FLOW,20060929 0000,20060929 0000,60, ,CFS
SFJ,D,41,M FLOW,20060930 0000,20060930 0000,60, ,CFS
SFJ,D,41,M FLOW,20061001 0000,20061001 0000,61, ,CFS
SFJ,D,41,M FLOW,20061002 0000,20061002 0000,60, ,CFS
SFJ,D,41,M FLOW,20061003 0000,20061003 0000,62, ,CFS
SFJ,D,41,M FLOW,20061004 0000,20061004 0000,64, ,CFS
SFJ,D,41,M FLOW,20061005 0000,20061005 0000,65, ,CFS
SFJ,D,41,M FLOW,20061006 0000,20061006 0000,66, ,CFS
SFJ,D,41,M FLOW,20061007 0000,20061007 0000,63, ,CFS
SFJ,D,41,M FLOW,20061008 0000,20061008 0000,63, ,CFS
SFJ,D,41,M FLOW,20061009 0000,20061009 0000,65, ,CFS
SFJ,D,41,M FLOW,20061010 0000,20061010 0000,67, ,CFS
SFJ,D,41,M FLOW,20061011 0000,20061011 0000,69, ,CFS
SFJ,D,41,M FLOW,20061012 0000,20061012 0000,69, ,CFS
SFJ,D,41,M FLOW,20061013 0000,20061013 0000,67, ,CFS
SFJ,D,41,M FLOW,20061014 0000,20061014 0000,68, ,CFS
SFJ,D,41,M FLOW,20061015 0000,20061015 0000,72, ,CFS
SFJ,D,41,M FLOW,20061016 0000,20061016 0000,75, ,CFS
SFJ,D,41,M FLOW,20061017 0000,20061017 0000,78, ,CFS
SFJ,D,41,M FLOW,20061018 0000,20061018 0000,81, ,CFS
SFJ,D,41,M FLOW,20061019 0000,20061019 0000,81, ,CFS
SFJ,D,41,M FLOW,20061020 0000,20061020 0000,82, ,CFS
SFJ,D,41,M FLOW,20061021 0000,20061021 0000,80, ,CFS
SFJ,D,41,M FLOW,20061022 0000,20061022 0000,81, ,CFS
SFJ,D,41,M FLOW,20061023 0000,20061023 0000,82, ,CFS
SFJ,D,41,M FLOW,20061024 0000,20061024 0000,84, ,CFS
SFJ,D,41,M FLOW,20061025 0000,20061025 0000,86, ,CFS
SFJ,D,41,M FLOW,20061026 0000,20061026 0000,88, ,CFS
SFJ,D,41,M FLOW,20061027 0000,20061027 0000,89, ,CFS
SFJ,D,41,M FLOW,20061028 0000,20061028 0000,88, ,CFS
SFJ,D,41,M FLOW,20061029 0000,20061029 0000,88, ,CFS
SFJ,D,41,M FLOW,20061030 0000,20061030 0000,88, ,CFS
SFJ,D,41,M FLOW,20061031 0000,20061031 0000,88, ,CFS
SFJ,D,41,M FLOW,20061101 0000,20061101 0000,88, ,CFS
SFJ,D,41,M FLOW,20061102 0000,20061102 0000,92, ,CFS
SFJ,D,41,M FLOW,20061103 0000,20061103 0000,97, ,CFS
SFJ,D,41,M FLOW,20061104 0000,20061104 0000,99, ,CFS
SFJ,D,41,M FLOW,20061105 0000,20061105 0000,108, ,CFS
SFJ,D,41,M FLOW,20061106 0000,20061106 0000,111, ,CFS
SFJ,D,41,M FLOW,20061107 0000,20061107 0000,116, ,CFS
SFJ,D,41,M FLOW,20061108 0000,20061108 0000,117, ,CFS
SFJ,D,41,M FLOW,20061109 0000,20061109 0000,125, ,CFS
SFJ,D,41,M FLOW,20061110 0000,20061110 0000,129, ,CFS
SFJ,D,41,M FLOW,20061111 0000,20061111 0000,---, ,CFS
SFJ,D,41,M FLOW,20061112 0000,20061112 0000,---, ,CFS
SFJ,D,41,M FLOW,20061113 0000,20061113 0000,186, ,CFS
SFJ,D,41,M FLOW,20061114 0000,20061114 0000,439, ,CFS
SFJ,D,41,M FLOW,20061115 0000,20061115 0000,378, ,CFS
SFJ,D,41,M FLOW,20061116 0000,20061116 0000,759, ,CFS
SFJ,D,41,M FLOW,20061117 0000,20061117 0000,767, ,CFS
SFJ,D,41,M FLOW,20061118 0000,20061118 0000,519, ,CFS
SFJ,D,41,M FLOW,20061119 0000,20061119 0000,411, ,CFS
SFJ,D,41,M FLOW,20061120 0000,20061120 0000,703, ,CFS
SFJ,D,41,M FLOW,20061121 0000,20061121 0000,774, ,CFS
SFJ,D,41,M FLOW,20061122 0000,20061122 0000,629, ,CFS
SFJ,D,41,M FLOW,20061123 0000,20061123 0000,580, ,CFS
SFJ,D,41,M FLOW,20061124 0000,20061124 0000,495, ,CFS
SFJ,D,41,M FLOW,20061125 0000,20061125 0000,433, ,CFS
SFJ,D,41,M FLOW,20061126 0000,20061126 0000,405, ,CFS
SFJ,D,41,M FLOW,20061127 0000,20061127 0000,403, ,CFS
SFJ,D,41,M FLOW,20061128 0000,20061128 0000,371, ,CFS
SFJ,D,41,M FLOW,20061129 0000,20061129 0000,334, ,CFS
SFJ,D,41,M FLOW,20061130 0000,20061130 0000,314, ,CFS
SFJ,D,41,M FLOW,20061201 0000,20061201 0000,306, ,CFS
SFJ,D,41,M FLOW,20061202 0000,20061202 0000,298, ,CFS
SFJ,D,41,M FLOW,20061203 0000,20061203 0000,286, ,CFS
SFJ,D,41,M FLOW,20061204 0000,20061204 0000,279, ,CFS
SFJ,D,41,M FLOW,20061205 0000,20061205 0000,274, ,CFS
SFJ,D,41,M FLOW,20061206 0000,20061206 0000,---, ,CFS
SFJ,D,41,M FLOW,20061207 0000,20061207 0000,---, ,CFS
SFJ,D,41,M FLOW,20061208 0000,20061208 0000,273, ,CFS
SFJ,D,41,M FLOW,20061209 0000,20061209 0000,284, ,CFS
SFJ,D,41,M FLOW,20061210 0000,20061210 0000,341, ,CFS
SFJ,D,41,M FLOW,20061211 0000,20061211 0000,391, ,CFS
SFJ,D,41,M FLOW,20061212 0000,20061212 0000,1038, ,CFS
SFJ,D,41,M FLOW,20061213 0000,20061213 0000,2793, ,CFS
SFJ,D,41,M FLOW,20061214 0000,20061214 0000,4247, ,CFS
SFJ,D,41,M FLOW,20061215 0000,20061215 0000,3549, ,CFS
SFJ,D,41,M FLOW,20061216 0000,20061216 0000,2234, ,CFS
SFJ,D,41,M FLOW,20061217 0000,20061217 0000,1636, ,CFS
SFJ,D,41,M FLOW,20061218 0000,20061218 0000,1313, ,CFS
SFJ,D,41,M FLOW,20061219 0000,20061219 0000,1137, ,CFS
SFJ,D,41,M FLOW,20061220 0000,20061220 0000,1022, ,CFS
SFJ,D,41,M FLOW,20061221 0000,20061221 0000,1108, ,CFS
SFJ,D,41,M FLOW,20061222 0000,20061222 0000,1126, ,CFS
SFJ,D,41,M FLOW,20061223 0000,20061223 0000,1053, ,CFS
SFJ,D,41,M FLOW,20061224 0000,20061224 0000,1103, ,CFS
SFJ,D,41,M FLOW,20061225 0000,20061225 0000,1735, ,CFS
SFJ,D,41,M FLOW,20061226 0000,20061226 0000,2989, ,CFS
SFJ,D,41,M FLOW,20061227 0000,20061227 0000,2888, ,CFS
SFJ,D,41,M FLOW,20061228 0000,20061228 0000,1701, ,CFS
SFJ,D,41,M FLOW,20061229 0000,20061229 0000,1352, ,CFS
SFJ,D,41,M FLOW,20061230 0000,20061230 0000,1152, ,CFS
SFJ,D,41,M FLOW,20061231 0000,20061231 0000,1029, ,CFS
SFJ,D,41,M FLOW,20070101 0000,20070101 0000,928, ,CFS
SFJ,D,41,M FLOW,20070102 0000,20070102 0000,871, ,CFS
SFJ,D,41,M FLOW,20070103 0000,20070103 0000,1359, ,CFS
SFJ,D,41,M FLOW,20070104 0000,20070104 0000,2873, ,CFS
SFJ,D,41,M FLOW,20070105 0000,20070105 0000,1956, ,CFS
SFJ,D,41,M FLOW,20070106 0000,20070106 0000,1552, ,CFS
SFJ,D,41,M FLOW,20070107 0000,20070107 0000,1329, ,CFS
SFJ,D,41,M FLOW,20070108 0000,20070108 0000,1180, ,CFS
SFJ,D,41,M FLOW,20070109 0000,20070109 0000,1084, ,CFS
SFJ,D,41,M FLOW,20070110 0000,20070110 0000,1021, ,CFS
SFJ,D,41,M FLOW,20070111 0000,20070111 0000,938, ,CFS
SFJ,D,41,M FLOW,20070112 0000,20070112 0000,853, ,CFS
SFJ,D,41,M FLOW,20070113 0000,20070113 0000,772, ,CFS
SFJ,D,41,M FLOW,20070114 0000,20070114 0000,742, ,CFS
SFJ,D,41,M FLOW,20070115 0000,20070115 0000,702, ,CFS
SFJ,D,41,M FLOW,20070116 0000,20070116 0000,659, ,CFS
SFJ,D,41,M FLOW,20070117 0000,20070117 0000,538, ,CFS
SFJ,D,41,M FLOW,20070118 0000,20070118 0000,505, ,CFS
SFJ,D,41,M FLOW,20070119 0000,20070119 0000,489, ,CFS
SFJ,D,41,M FLOW,20070120 0000,20070120 0000,472, ,CFS
SFJ,D,41,M FLOW,20070121 0000,20070121 0000,450, ,CFS
SFJ,D,41,M FLOW,20070122 0000,20070122 0000,431, ,CFS
SFJ,D,41,M FLOW,20070123 0000,20070123 0000,416, ,CFS
SFJ,D,41,M FLOW,20070124 0000,20070124 0000,406, ,CFS
SFJ,D,41,M FLOW,20070125 0000,20070125 0000,396, ,CFS
SFJ,D,41,M FLOW,20070126 0000,20070126 0000,387, ,CFS
SFJ,D,41,M FLOW,20070127 0000,20070127 0000,376, ,CFS
SFJ,D,41,M FLOW,20070128 0000,20070128 0000,363, ,CFS
SFJ,D,41,M FLOW,20070129 0000,20070129 0000,351, ,CFS
SFJ,D,41,M FLOW,20070130 0000,20070130 0000,345, ,CFS
SFJ,D,41,M FLOW,20070131 0000,20070131 0000,337, ,CFS
SFJ,D,41,M FLOW,20070201 0000,20070201 0000,326, ,CFS
SFJ,D,41,M FLOW,20070202 0000,20070202 0000,314, ,CFS
SFJ,D,41,M FLOW,20070203 0000,20070203 0000,307, ,CFS
SFJ,D,41,M FLOW,20070204 0000,20070204 0000,303, ,CFS
SFJ,D,41,M FLOW,20070205 0000,20070205 0000,307, ,CFS
SFJ,D,41,M FLOW,20070206 0000,20070206 0000,320, ,CFS
SFJ,D,41,M FLOW,20070207 0000,20070207 0000,331, ,CFS
SFJ,D,41,M FLOW,20070208 0000,20070208 0000,428, ,CFS
SFJ,D,41,M FLOW,20070209 0000,20070209 0000,528, ,CFS
SFJ,D,41,M FLOW,20070210 0000,20070210 0000,546, ,CFS
SFJ,D,41,M FLOW,20070211 0000,20070211 0000,1068, ,CFS
SFJ,D,41,M FLOW,20070212 0000,20070212 0000,913, ,CFS
SFJ,D,41,M FLOW,20070213 0000,20070213 0000,745, ,CFS
SFJ,D,41,M FLOW,20070214 0000,20070214 0000,648, ,CFS
SFJ,D,41,M FLOW,20070215 0000,20070215 0000,613, ,CFS
SFJ,D,41,M FLOW,20070216 0000,20070216 0000,613, ,CFS
SFJ,D,41,M FLOW,20070217 0000,20070217 0000,605, ,CFS
SFJ,D,41,M FLOW,20070218 0000,20070218 0000,589, ,CFS
SFJ,D,41,M FLOW,20070219 0000,20070219 0000,559, ,CFS
SFJ,D,41,M FLOW,20070220 0000,20070220 0000,539, ,CFS
SFJ,D,41,M FLOW,20070221 0000,20070221 0000,577, ,CFS
SFJ,D,41,M FLOW,20070222 0000,20070222 0000,648, ,CFS
SFJ,D,41,M FLOW,20070223 0000,20070223 0000,618, ,CFS
SFJ,D,41,M FLOW,20070224 0000,20070224 0000,609, ,CFS
SFJ,D,41,M FLOW,20070225 0000,20070225 0000,699, ,CFS
SFJ,D,41,M FLOW,20070226 0000,20070226 0000,731, ,CFS
SFJ,D,41,M FLOW,20070227 0000,20070227 0000,690, ,CFS
SFJ,D,41,M FLOW,20070228 0000,20070228 0000,647, ,CFS
SFJ,D,41,M FLOW,20070301 0000,20070301 0000,617, ,CFS
SFJ,D,41,M FLOW,20070302 0000,20070302 0000,610, ,CFS
SFJ,D,41,M FLOW,20070303 0000,20070303 0000,659, ,CFS
SFJ,D,41,M FLOW,20070304 0000,20070304 0000,773, ,CFS
SFJ,D,41,M FLOW,20070305 0000,20070305 0000,869, ,CFS
SFJ,D,41,M FLOW,20070306 0000,20070306 0000,954, ,CFS
SFJ,D,41,M FLOW,20070307 0000,20070307 0000,1035, ,CFS
SFJ,D,41,M FLOW,20070308 0000,20070308 0000,1228, ,CFS
SFJ,D,41,M FLOW,20070309 0000,20070309 0000,1190, ,CFS
SFJ,D,41,M FLOW,20070310 0000,20070310 0000,1118, ,CFS
SFJ,D,41,M FLOW,20070311 0000,20070311 0000,1111, ,CFS
SFJ,D,41,M FLOW,20070312 0000,20070312 0000,1320, ,CFS
SFJ,D,41,M FLOW,20070313 0000,20070313 0000,1580, ,CFS
SFJ,D,41,M FLOW,20070314 0000,20070314 0000,1588, ,CFS
SFJ,D,41,M FLOW,20070315 0000,20070315 0000,1461, ,CFS
SFJ,D,41,M FLOW,20070316 0000,20070316 0000,1383, ,CFS
SFJ,D,41,M FLOW,20070317 0000,20070317 0000,1473, ,CFS
SFJ,D,41,M FLOW,20070318 0000,20070318 0000,1545, ,CFS
SFJ,D,41,M FLOW,20070319 0000,20070319 0000,1495, ,CFS
SFJ,D,41,M FLOW,20070320 0000,20070320 0000,1422, ,CFS
SFJ,D,41,M FLOW,20070321 0000,20070321 0000,1299, ,CFS
SFJ,D,41,M FLOW,20070322 0000,20070322 0000,1165, ,CFS
SFJ,D,41,M FLOW,20070323 0000,20070323 0000,1092, ,CFS
SFJ,D,41,M FLOW,20070324 0000,20070324 0000,---, ,CFS
SFJ,D,41,M FLOW,20070325 0000,20070325 0000,---, ,CFS
SFJ,D,41,M FLOW,20070326 0000,20070326 0000,1177, ,CFS
SFJ,D,41,M FLOW,20070327 0000,20070327 0000,1084, ,CFS
SFJ,D,41,M FLOW,20070328 0000,20070328 0000,967, ,CFS
SFJ,D,41,M FLOW,20070329 0000,20070329 0000,888, ,CFS
SFJ,D,41,M FLOW,20070330 0000,20070330 0000,836, ,CFS
SFJ,D,41,M FLOW,20070331 0000,20070331 0000,804, ,CFS
SFJ,D,41,M FLOW,20070401 0000,20070401 0000,813, ,CFS
SFJ,D,41,M FLOW,20070402 0000,20070402 0000,772, ,CFS
SFJ,D,41,M FLOW,20070403 0000,20070403 0000,729, ,CFS
SFJ,D,41,M FLOW,20070404 0000,20070404 0000,698, ,CFS
SFJ,D,41,M FLOW,20070405 0000,20070405 0000,721, ,CFS
SFJ,D,41,M FLOW,20070406 0000,20070406 0000,797, ,CFS
SFJ,D,41,M FLOW,20070407 0000,20070407 0000,986, ,CFS
SFJ,D,41,M FLOW,20070408 0000,20070408 0000,1061, ,CFS
SFJ,D,41,M FLOW,20070409 0000,20070409 0000,1023, ,CFS
SFJ,D,41,M FLOW,20070410 0000,20070410 0000,871, ,CFS
SFJ,D,41,M FLOW,20070411 0000,20070411 0000,769, ,CFS
SFJ,D,41,M FLOW,20070412 0000,20070412 0000,699, ,CFS
SFJ,D,41,M FLOW,20070413 0000,20070413 0000,640, ,CFS
SFJ,D,41,M FLOW,20070414 0000,20070414 0000,617, ,CFS
SFJ,D,41,M FLOW,20070415 0000,20070415 0000,600, ,CFS
SFJ,D,41,M FLOW,20070416 0000,20070416 0000,563, ,CFS
SFJ,D,41,M FLOW,20070417 0000,20070417 0000,546, ,CFS
SFJ,D,41,M FLOW,20070418 0000,20070418 0000,535, ,CFS
SFJ,D,41,M FLOW,20070419 0000,20070419 0000,521, ,CFS
SFJ,D,41,M FLOW,20070420 0000,20070420 0000,509, ,CFS
SFJ,D,41,M FLOW,20070421 0000,20070421 0000,493, ,CFS
SFJ,D,41,M FLOW,20070422 0000,20070422 0000,523, ,CFS
SFJ,D,41,M FLOW,20070423 0000,20070423 0000,510, ,CFS
SFJ,D,41,M FLOW,20070424 0000,20070424 0000,503, ,CFS
SFJ,D,41,M FLOW,20070425 0000,20070425 0000,509, ,CFS
SFJ,D,41,M FLOW,20070426 0000,20070426 0000,498, ,CFS
SFJ,D,41,M FLOW,20070427 0000,20070427 0000,491, ,CFS
SFJ,D,41,M FLOW,20070428 0000,20070428 0000,527, ,CFS
SFJ,D,41,M FLOW,20070429 0000,20070429 0000,600, ,CFS
SFJ,D,41,M FLOW,20070430 0000,20070430 0000,676, ,CFS
SFJ,D,41,M FLOW,20070501 0000,20070501 0000,677, ,CFS
SFJ,D,41,M FLOW,20070502 0000,20070502 0000,877, ,CFS
SFJ,D,41,M FLOW,20070503 0000,20070503 0000,805, ,CFS
SFJ,D,41,M FLOW,20070504 0000,20070504 0000,684, ,CFS
SFJ,D,41,M FLOW,20070505 0000,20070505 0000,631, ,CFS
SFJ,D,41,M FLOW,20070506 0000,20070506 0000,581, ,CFS
SFJ,D,41,M FLOW,20070507 0000,20070507 0000,614, ,CFS
SFJ,D,41,M FLOW,20070508 0000,20070508 0000,741, ,CFS
SFJ,D,41,M FLOW,20070509 0000,20070509 0000,834, ,CFS
SFJ,D,41,M FLOW,20070510 0000,20070510 0000,879, ,CFS
SFJ,D,41,M FLOW,20070511 0000,20070511 0000,813, ,CFS
SFJ,D,41,M FLOW,20070512 0000,20070512 0000,741, ,CFS
SFJ,D,41,M FLOW,20070513 0000,20070513 0000,660, ,CFS
SFJ,D,41,M FLOW,20070514 0000,20070514 0000,607, ,CFS
SFJ,D,41,M FLOW,20070515 0000,20070515 0000,570, ,CFS
SFJ,D,41,M FLOW,20070516 0000,20070516 0000,566, ,CFS
SFJ,D,41,M FLOW,20070517 0000,20070517 0000,563, ,CFS
SFJ,D,41,M FLOW,20070518 0000,20070518 0000,543, ,CFS
SFJ,D,41,M FLOW,20070519 0000,20070519 0000,528, ,CFS
SFJ,D,41,M FLOW,20070520 0000,20070520 0000,498, ,CFS
SFJ,D,41,M FLOW,20070521 0000,20070521 0000,474, ,CFS
SFJ,D,41,M FLOW,20070522 0000,20070522 0000,439, ,CFS
SFJ,D,41,M FLOW,20070523 0000,20070523 0000,406, ,CFS
SFJ,D,41,M FLOW,20070524 0000,20070524 0000,380, ,CFS
SFJ,D,41,M FLOW,20070525 0000,20070525 0000,365, ,CFS
SFJ,D,41,M FLOW,20070526 0000,20070526 0000,370, ,CFS
SFJ,D,41,M FLOW,20070527 0000,20070527 0000,373, ,CFS
SFJ,D,41,M FLOW,20070528 0000,20070528 0000,364, ,CFS
SFJ,D,41,M FLOW,20070529 0000,20070529 0000,341, ,CFS
SFJ,D,41,M FLOW,20070530 0000,20070530 0000,311, ,CFS
SFJ,D,41,M FLOW,20070531 0000,20070531 0000,292, ,CFS
SFJ,D,41,M FLOW,20070601 0000,20070601 0000,290, ,CFS
SFJ,D,41,M FLOW,20070602 0000,20070602 0000,297, ,CFS
SFJ,D,41,M FLOW,20070603 0000,20070603 0000,289, ,CFS
SFJ,D,41,M FLOW,20070604 0000,20070604 0000,277, ,CFS
SFJ,D,41,M FLOW,20070605 0000,20070605 0000,289, ,CFS
SFJ,D,41,M FLOW,20070606 0000,20070606 0000,291, ,CFS
SFJ,D,41,M FLOW,20070607 0000,20070607 0000,277, ,CFS
SFJ,D,41,M FLOW,20070608 0000,20070608 0000,259, ,CFS
SFJ,D,41,M FLOW,20070609 0000,20070609 0000,244, ,CFS
SFJ,D,41,M FLOW,20070610 0000,20070610 0000,237, ,CFS
SFJ,D,41,M FLOW,20070611 0000,20070611 0000,226, ,CFS
SFJ,D,41,M FLOW,20070612 0000,20070612 0000,206, ,CFS
SFJ,D,41,M FLOW,20070613 0000,20070613 0000,190, ,CFS
SFJ,D,41,M FLOW,20070614 0000,20070614 0000,179, ,CFS
SFJ,D,41,M FLOW,20070615 0000,20070615 0000,175, ,CFS
SFJ,D,41,M FLOW,20070616 0000,20070616 0000,163, ,CFS
SFJ,D,41,M FLOW,20070617 0000,20070617 0000,153, ,CFS
SFJ,D,41,M FLOW,20070618 0000,20070618 0000,142, ,CFS
SFJ,D,41,M FLOW,20070619 0000,20070619 0000,94, ,CFS
SFJ,D,41,M FLOW,20070620 0000,20070620 0000,86, ,CFS
SFJ,D,41,M FLOW,20070621 0000,20070621 0000,78, ,CFS
SFJ,D,41,M FLOW,20070622 0000,20070622 0000,73, ,CFS
SFJ,D,41,M FLOW,20070623 0000,20070623 0000,67, ,CFS
SFJ,D,41,M FLOW,20070624 0000,20070624 0000,64, ,CFS
SFJ,D,41,M FLOW,20070625 0000,20070625 0000,60, ,CFS
SFJ,D,41,M FLOW,20070626 0000,20070626 0000,55, ,CFS
SFJ,D,41,M FLOW,20070627 0000,20070627 0000,50, ,CFS
SFJ,D,41,M FLOW,20070628 0000,20070628 0000,47, ,CFS
SFJ,D,41,M FLOW,20070629 0000,20070629 0000,44, ,CFS
SFJ,D,41,M FLOW,20070630 0000,20070630 0000,44, ,CFS
SFJ,D,41,M FLOW,20070701 0000,20070701 0000,42, ,CFS
SFJ,D,41,M FLOW,20070702 0000,20070702 0000,40, ,CFS
SFJ,D,41,M FLOW,20070703 0000,20070703 0000,40, ,CFS
SFJ,D,41,M FLOW,20070704 0000,20070704 0000,49, ,CFS
SFJ,D,41,M FLOW,20070705 0000,20070705 0000,48, ,CFS
SFJ,D,41,M FLOW,20070706 0000,20070706 0000,47, ,CFS
SFJ,D,41,M FLOW,20070707 0000,20070707 0000,46, ,CFS
SFJ,D,41,M FLOW,20070708 0000,20070708 0000,45, ,CFS
SFJ,D,41,M FLOW,20070709 0000,20070709 0000,44, ,CFS
SFJ,D,41,M FLOW,20070710 0000,20070710 0000,41, ,CFS
SFJ,D,41,M FLOW,20070711 0000,20070711 0000,42, ,CFS
SFJ,D,41,M FLOW,20070712 0000,20070712 0000,44, ,CFS
SFJ,D,41,M FLOW,20070713 0000,20070713 0000,41, ,CFS
SFJ,D,41,M FLOW,20070714 0000,20070714 0000,40, ,CFS
SFJ,D,41,M FLOW,20070715 0000,20070715 0000,39, ,CFS
SFJ,D,41,M FLOW,20070716 0000,20070716 0000,36, ,CFS
SFJ,D,41,M FLOW,20070717 0000,20070717 0000,38, ,CFS
SFJ,D,41,M FLOW,20070718 0000,20070718 0000,41, ,CFS
SFJ,D,41,M FLOW,20070719 0000,20070719 0000,43, ,CFS
SFJ,D,41,M FLOW,20070720 0000,20070720 0000,44, ,CFS
SFJ,D,41,M FLOW,20070721 0000,20070721 0000,44, ,CFS
