Month	East_Fork_Avg_Flow_m3day	South_Fork_Avg_Flow_m3day	Sugar_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Johnson_Avg_Flow_m3day	Crystal_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
1991-12-01	56863.063649777	50762.0912428612	15722.9801142919	20062.6245797266	38544.3821495832	2402.69478721697	1802.02109041273	12013.4739360849	45636.1561641812	7171.01331574302	28652.7182876432	52903.3868066785
1992-01-01	50465.4501166838	46302.2325746466	14249.3214356785	17598.1699594988	34397.3692882874	2128.24957528943	1596.18718146707	10641.2478764472	39869.4607894674	6330.91268635932	26979.1344470599	48621.5988858872
1992-02-01	145992.396639453	106583.669411769	34614.9771872557	56132.0751087799	95025.5813738711	6256.97994080203	4692.73495560152	31284.8997040102	131512.816953144	19133.9388867426	47644.3055175057	105082.697897299
1992-03-01	145497.250033294	104690.078595107	34116.570821583	56290.0608443271	94426.1436148189	6242.1575576186	4681.61816821395	31210.787788093	132164.827159171	19122.1617373442	46015.9048385781	102802.801197219
1992-04-01	286515.863511708	177793.369652097	59995.6388335844	118084.669709718	180475.565124584	12421.2863265782	9315.96474493365	62106.431632891	283350.53085385	38738.1350512297	65820.6931273704	167600.847463278
1992-05-01	140307.08766545	101800.850468186	33109.9243390349	54089.0431542739	91211.0677576705	6015.9460392193	4511.95952941448	30079.7301960965	126841.49986266	18410.6245871041	45180.7564530112	100195.920415975
1992-06-01	33355.1872405369	33909.2773644193	10186.2919421542	11132.7395106155	23210.3039535488	1396.51973081029	1047.38979810772	6982.59865405146	24844.4156722836	4103.04691562249	22254.1011934026	36630.1282657898
1992-07-01	21363.649925847	23876.7558884775	7014.22752870262	6847.52063439619	15152.7989284083	888.494281424273	666.370711068204	4442.47140712136	15070.0254321619	2580.72040138731	17489.8438322877	26475.7871208545
1992-08-01	4031.74324034425	6607.27824588396	1773.64197775033	1097.29205204487	3089.17972024447	163.206505508519	122.404879131389	816.032527542596	2282.84194130738	452.618056441794	7544.39425029014	8142.66126957612
1992-09-01	12048.4401095263	15473.7880096579	4399.26267847356	3639.10753961941	8788.719801712	496.190702936517	372.143027202388	2480.95351468258	7847.02276772366	1417.22438138001	13317.3826378143	17829.0357080864
1992-10-01	27648.8187612509	29125.1087455131	8676.18293795203	9089.07438638453	19377.9501677339	1154.70386975395	866.027902315459	5773.51934876973	20178.001276988	3378.03642068885	19918.7159750636	31772.1709085916
1992-11-01	34244.5319405877	34603.7544533043	10409.7136405446	11459.106448068	23800.1403844463	1434.36640054287	1075.77480040715	7171.83200271437	25595.4612433957	4217.32011770851	22551.344228303	37318.0788975421
1992-12-01	66474.5575460694	57252.7057950797	17883.7716979422	23815.8073467873	44734.8183477192	2815.93638715523	2111.95229036642	14079.6819357761	54459.5936009264	8440.8566040987	31000.3062053304	59080.4634255285
