LINE_NO,FID,row,col,layer,x,y,z,GROUND_SURFACE_ELEVATION_m,TOP_DEPTH_m,BOT_DEPTH_m,RHO_I,RHO_I_STD
100301,280.0,169,46,0,504627.1923823769,4598373.675185257,904.6820073242187,907.8,2.0,4.276,484.9,1.1
100301,280.0,169,46,0,504627.1923823769,4598373.675185257,902.2490073242187,907.8,4.276,6.866,484.3,1.0912
100301,280.0,169,46,0,504627.1923823769,4598373.675185257,899.4805073242187,907.8,6.866,9.813,482.7,1.084
100301,280.0,169,46,0,504627.1923823769,4598373.675185257,896.3305073242187,907.8,9.813,13.166,479.6,1.079
100301,280.0,169,46,0,504627.1923823769,4598373.675185257,892.7460073242188,907.8,13.166,16.982,474.7,1.076
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,888.6670073242187,907.8,16.982,21.324,467.7,1.0742
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,884.0255073242188,907.8,21.324,26.265,460.3,1.0725
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,878.7440073242187,907.8,26.265,31.887,297.1,1.0693
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,872.7345073242187,907.8,31.887,38.284,145.3,1.0635
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,865.8965073242188,907.8,38.284,45.563,37.53,1.0535
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,858.1155073242187,907.8,45.563,53.846,30.45,1.0438
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,849.2615073242188,907.8,53.846,63.271,16.89,1.033
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,839.1890073242188,907.8,63.271,73.991,16.76,1.0314
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,827.7290073242187,907.8,73.991,86.191,17.43,1.0334
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,814.6840073242188,907.8,86.191,100.081,18.08,1.036
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,799.8390073242188,907.8,100.081,115.881,18.07,1.0388
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,782.9490073242188,907.8,115.881,133.861,17.86,1.0417
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,763.7290073242187,907.8,133.861,154.321,13.98,1.0449
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,741.8590073242187,907.8,154.321,177.601,13.84,1.0518
100301,280.0,169,46,1,504627.1923823769,4598373.675185257,716.9740073242187,907.8,177.601,204.091,13.84,1.0626
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,891.2999877929688,891.8,0.0,2.0,367.1,1.0927
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,889.1619877929687,891.8,2.0,4.276,366.0,1.0801
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,886.7289877929687,891.8,4.276,6.866,363.8,1.0694
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,883.9604877929687,891.8,6.866,9.813,360.9,1.0615
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,880.8104877929687,891.8,9.813,13.166,357.4,1.057
100301,279.0,162,52,0,505267.4360953155,4599045.983183688,877.2259877929688,891.8,13.166,16.982,353.6,1.056
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,873.1469877929687,891.8,16.982,21.324,349.8,1.0575
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,868.5054877929688,891.8,21.324,26.265,346.4,1.0598
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,863.2239877929687,891.8,26.265,31.887,343.4,1.0611
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,857.2144877929687,891.8,31.887,38.284,244.9,1.0598
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,850.3764877929688,891.8,38.284,45.563,175.2,1.0552
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,842.5954877929687,891.8,45.563,53.846,71.54,1.0462
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,833.7414877929688,891.8,53.846,63.271,29.48,1.0353
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,823.6689877929688,891.8,63.271,73.991,28.77,1.0345
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,812.2089877929687,891.8,73.991,86.191,28.33,1.0368
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,799.1639877929688,891.8,86.191,100.081,21.21,1.0356
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,784.3189877929688,891.8,100.081,115.881,12.13,1.0311
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,767.4289877929688,891.8,115.881,133.861,12.39,1.0319
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,748.2089877929687,891.8,133.861,154.321,13.23,1.0385
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,726.3389877929687,891.8,154.321,177.601,34.02,1.0527
100301,279.0,162,52,1,505267.4360953155,4599045.983183688,701.4539877929687,891.8,177.601,204.091,34.18,1.0658
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,889.780029296875,891.2,0.0,2.0,279.0,1.0858
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,887.642029296875,891.2,2.0,4.276,277.5,1.0727
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,885.209029296875,891.2,4.276,6.866,274.7,1.062
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,882.440529296875,891.2,6.866,9.813,270.7,1.055
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,879.290529296875,891.2,9.813,13.166,266.1,1.0524
100301,278.0,162,53,0,505288.4375974906,4599077.224164835,875.706029296875,891.2,13.166,16.982,261.3,1.0538
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,871.627029296875,891.2,16.982,21.324,256.8,1.0575
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,866.985529296875,891.2,21.324,26.265,253.1,1.0612
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,861.704029296875,891.2,26.265,31.887,249.9,1.0629
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,855.694529296875,891.2,31.887,38.284,244.2,1.061
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,848.856529296875,891.2,38.284,45.563,181.7,1.0535
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,841.075529296875,891.2,45.563,53.846,21.18,1.0371
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,832.221529296875,891.2,53.846,63.271,21.08,1.0304
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,822.149029296875,891.2,63.271,73.991,23.41,1.0337
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,810.689029296875,891.2,73.991,86.191,35.72,1.0397
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,797.644029296875,891.2,86.191,100.081,35.82,1.0403
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,782.799029296875,891.2,100.081,115.881,13.16,1.0342
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,765.909029296875,891.2,115.881,133.861,13.13,1.0337
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,746.689029296875,891.2,133.861,154.321,13.21,1.038
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,724.819029296875,891.2,154.321,177.601,18.19,1.0495
100301,278.0,162,53,1,505288.4375974906,4599077.224164835,699.934029296875,891.2,177.601,204.091,35.97,1.0648
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,889.780029296875,890.8,0.0,2.0,252.9,1.0869
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,887.642029296875,890.8,2.0,4.276,251.8,1.0742
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,885.209029296875,890.8,4.276,6.866,249.9,1.0644
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,882.440529296875,890.8,6.866,9.813,247.5,1.0586
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,879.290529296875,890.8,9.813,13.166,245.0,1.057
100301,277.0,162,53,0,505308.4653021044,4599109.153886656,875.706029296875,890.8,13.166,16.982,242.8,1.0585
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,871.627029296875,890.8,16.982,21.324,241.0,1.0613
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,866.985529296875,890.8,21.324,26.265,239.7,1.0629
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,861.704029296875,890.8,26.265,31.887,237.8,1.0613
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,855.694529296875,890.8,31.887,38.284,227.6,1.0544
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,848.856529296875,890.8,38.284,45.563,23.63,1.0384
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,841.075529296875,890.8,45.563,53.846,23.35,1.0306
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,832.221529296875,890.8,53.846,63.271,23.23,1.0322
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,822.149029296875,890.8,63.271,73.991,37.43,1.0395
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,810.689029296875,890.8,73.991,86.191,37.53,1.0427
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,797.644029296875,890.8,86.191,100.081,37.35,1.0413
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,782.799029296875,890.8,100.081,115.881,11.16,1.0327
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,765.909029296875,890.8,115.881,133.861,11.57,1.0321
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,746.689029296875,890.8,133.861,154.321,11.96,1.0392
100301,277.0,162,53,1,505308.4653021044,4599109.153886656,724.819029296875,890.8,154.321,177.601,39.13,1.0554
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,888.8599853515625,890.0,0.0,2.0,244.5,1.0874
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,886.7219853515625,890.0,2.0,4.276,244.0,1.0748
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,884.2889853515625,890.0,4.276,6.866,243.2,1.0652
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,881.5204853515625,890.0,6.866,9.813,242.6,1.0594
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,878.3704853515625,890.0,9.813,13.166,242.2,1.0578
100301,276.0,161,53,0,505328.00651543157,4599141.662672834,874.7859853515625,890.0,13.166,16.982,242.4,1.0593
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,870.7069853515625,890.0,16.982,21.324,243.1,1.0617
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,866.0654853515625,890.0,21.324,26.265,243.9,1.0628
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,860.7839853515625,890.0,26.265,31.887,244.2,1.0605
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,854.7744853515625,890.0,31.887,38.284,228.7,1.0526
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,847.9364853515625,890.0,38.284,45.563,22.6,1.0348
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,840.1554853515624,890.0,45.563,53.846,21.78,1.0287
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,831.3014853515625,890.0,53.846,63.271,41.3,1.0378
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,821.2289853515625,890.0,63.271,73.991,43.96,1.0426
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,809.7689853515625,890.0,73.991,86.191,44.32,1.0423
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,796.7239853515625,890.0,86.191,100.081,16.08,1.0355
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,781.8789853515625,890.0,100.081,115.881,12.64,1.0325
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,764.9889853515625,890.0,115.881,133.861,12.93,1.0343
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,745.7689853515625,890.0,133.861,154.321,13.99,1.0419
100301,276.0,161,53,1,505328.00651543157,4599141.662672834,723.8989853515625,890.0,154.321,177.601,34.83,1.0566
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,888.8599853515625,889.5,0.0,2.0,292.8,1.0947
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,886.7219853515625,889.5,2.0,4.276,292.1,1.0827
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,884.2889853515625,889.5,4.276,6.866,291.0,1.0729
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,881.5204853515625,889.5,6.866,9.813,289.5,1.0661
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,878.3704853515625,889.5,9.813,13.166,288.1,1.0627
100301,275.0,161,53,0,505347.38753204135,4599174.792342361,874.7859853515625,889.5,13.166,16.982,286.7,1.0619
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,870.7069853515625,889.5,16.982,21.324,285.5,1.0624
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,866.0654853515625,889.5,21.324,26.265,284.2,1.0621
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,860.7839853515625,889.5,26.265,31.887,269.0,1.0591
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,854.7744853515625,889.5,31.887,38.284,184.9,1.0512
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,847.9364853515625,889.5,38.284,45.563,35.52,1.0353
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,840.1554853515624,889.5,45.563,53.846,35.44,1.0306
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,831.3014853515625,889.5,53.846,63.271,35.7,1.0344
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,821.2289853515625,889.5,63.271,73.991,67.63,1.043
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,809.7689853515625,889.5,73.991,86.191,67.76,1.0446
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,796.7239853515625,889.5,86.191,100.081,21.4,1.0374
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,781.8789853515625,889.5,100.081,115.881,9.811,1.029
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,764.9889853515625,889.5,115.881,133.861,19.56,1.0372
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,745.7689853515625,889.5,133.861,154.321,19.48,1.0427
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,723.8989853515625,889.5,154.321,177.601,19.23,1.0486
100301,275.0,161,53,1,505347.38753204135,4599174.792342361,699.0139853515625,889.5,177.601,204.091,19.05,1.058
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,888.8599853515625,889.2,0.0,2.0,352.5,1.0975
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,886.7219853515625,889.2,2.0,4.276,351.8,1.0855
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,884.2889853515625,889.2,4.276,6.866,350.6,1.0753
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,881.5204853515625,889.2,6.866,9.813,349.0,1.0676
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,878.3704853515625,889.2,9.813,13.166,347.2,1.0628
100301,274.0,161,53,0,505366.6309463269,4599208.324413599,874.7859853515625,889.2,13.166,16.982,345.5,1.0608
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,870.7069853515625,889.2,16.982,21.324,343.9,1.0604
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,866.0654853515625,889.2,21.324,26.265,342.4,1.0603
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,860.7839853515625,889.2,26.265,31.887,341.1,1.0585
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,854.7744853515625,889.2,31.887,38.284,234.9,1.0532
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,847.9364853515625,889.2,38.284,45.563,80.64,1.0432
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,840.1554853515624,889.2,45.563,53.846,54.29,1.0343
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,831.3014853515625,889.2,53.846,63.271,54.65,1.0339
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,821.2289853515625,889.2,63.271,73.991,57.67,1.0389
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,809.7689853515625,889.2,73.991,86.191,59.88,1.0435
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,796.7239853515625,889.2,86.191,100.081,60.35,1.0426
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,781.8789853515625,889.2,100.081,115.881,11.25,1.0309
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,764.9889853515625,889.2,115.881,133.861,17.74,1.0356
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,745.7689853515625,889.2,133.861,154.321,17.77,1.0405
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,723.8989853515625,889.2,154.321,177.601,17.7,1.0467
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,699.0139853515625,889.2,177.601,204.091,17.68,1.0562
100301,274.0,161,53,1,505366.6309463269,4599208.324413599,670.6939853515626,889.2,204.091,234.241,17.7,1.0691
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,886.5399780273438,888.5,0.0,2.0,392.1,1.0994
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,884.4019780273437,888.5,2.0,4.276,391.3,1.0874
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,881.9689780273437,888.5,4.276,6.866,389.6,1.077
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,879.2004780273437,888.5,6.866,9.813,387.4,1.0689
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,876.0504780273437,888.5,9.813,13.166,384.7,1.0633
100301,273.0,160,54,0,505385.74180210225,4599242.102632648,872.4659780273438,888.5,13.166,16.982,381.9,1.0605
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,868.3869780273437,888.5,16.982,21.324,379.2,1.0595
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,863.7454780273438,888.5,21.324,26.265,376.7,1.0591
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,858.4639780273437,888.5,26.265,31.887,374.4,1.0577
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,852.4544780273437,888.5,31.887,38.284,234.5,1.0535
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,845.6164780273438,888.5,38.284,45.563,144.3,1.0463
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,837.8354780273437,888.5,45.563,53.846,73.52,1.0372
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,828.9814780273438,888.5,53.846,63.271,72.81,1.0354
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,818.9089780273438,888.5,63.271,73.991,71.88,1.0393
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,807.4489780273437,888.5,73.991,86.191,70.97,1.0438
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,794.4039780273438,888.5,86.191,100.081,59.24,1.0437
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,779.5589780273438,888.5,100.081,115.881,14.64,1.0351
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,762.6689780273438,888.5,115.881,133.861,14.76,1.035
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,743.4489780273437,888.5,133.861,154.321,14.7,1.0381
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,721.5789780273437,888.5,154.321,177.601,14.79,1.044
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,696.6939780273437,888.5,177.601,204.091,15.1,1.0532
100301,273.0,160,54,1,505385.74180210225,4599242.102632648,668.3739780273438,888.5,204.091,234.241,15.29,1.0654
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,886.5399780273438,887.9,0.0,2.0,393.0,1.106
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,884.4019780273437,887.9,2.0,4.276,392.3,1.0951
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,881.9689780273437,887.9,4.276,6.866,390.9,1.085
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,879.2004780273437,887.9,6.866,9.813,388.9,1.0768
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,876.0504780273437,887.9,9.813,13.166,386.4,1.0705
100301,272.0,160,54,0,505405.2091830303,4599275.95479418,872.4659780273438,887.9,13.166,16.982,383.7,1.0661
100301,272.0,160,54,1,505405.2091830303,4599275.95479418,868.3869780273437,887.9,16.982,21.324,380.9,1.063
