"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
7,6,158391.1094,0,73680.2969,0,73433.2031,0,1073400.125,1378904.75,334414.2188,0,6992.4395,7270.2793,0,0,1035938.875,1384615.75,-5711,-0.41,1991-03-07
8,6,149345.7344,0,73680.2969,0,73433.2031,0,978557.75,1275017,243986.6406,0,6992.4414,7282.6582,0,0,1023175.5,1281437.25,-6420.25,-0.5,1991-03-08
9,6,128033.9922,0,73680.2969,0,73433.2031,0,928309.0625,1203456.5,189598.0625,0,6992.4429,7294.6431,0,0,1007352.25,1211237.375,-7780.875,-0.64,1991-03-09
10,6,107492.6172,0,73680.2969,0,73433.2031,0,901808.375,1156414.5,155111.5469,0,6992.4434,7306.6763,0,0,992335.5,1161746.125,-5331.625,-0.46,1991-03-10
11,6,100028.0078,0,73680.2969,0,73433.2031,0,874759.9375,1121901.5,131050.1172,0,6992.4438,7318.7271,0,0,984329.0625,1129690.375,-7788.875,-0.69,1991-03-11
12,6,75646.4609,0,73680.2969,0,73433.2031,0,871896,1094656,115515.0625,0,6992.4438,7331.0308,0,0,971233.375,1101071.875,-6415.875,-0.58,1991-03-12
13,6,55211.6953,0,73680.2969,0,73433.2031,0,872206.125,1074531.25,105069.3203,0,6992.4443,7343.7749,0,0,963177,1082582.5,-8051.25,-0.75,1991-03-13
14,6,76475.7734,0,73680.2969,0,73433.2031,0,843852.5,1067441.75,94076.1719,0,6992.4443,7356.4321,0,0,964948.6875,1073373.75,-5932,-0.55,1991-03-14
15,6,66781.5781,0,73680.2969,0,73433.2031,0,836102,1049997.125,85925.4844,0,6992.4443,7369.1919,0,0,958514.3125,1058801.5,-8804.375,-0.84,1991-03-15
16,6,73649.6562,0,73680.2969,0,73433.2031,0,820927,1041690.125,78995.75,0,6992.4443,7382.0078,0,0,955519.875,1048890.125,-7200,-0.69,1991-03-16
17,6,73119.7812,0,73680.2969,0,73433.2031,0,811546.3125,1031779.625,73511.3828,0,6992.4443,7394.9346,0,0,950039.4375,1037938.1875,-6158.5625,-0.6,1991-03-17
18,6,67805.7891,0,73680.2969,0,73433.2031,0,806197.8125,1021117.125,69239.2188,0,6992.4438,7408.1055,0,0,944515.1875,1028154.9375,-7037.8125,-0.69,1991-03-18
19,6,63599.9961,0,73680.2969,0,73433.2031,0,801117.375,1011830.875,65801.9922,0,6992.4438,7421.4976,0,0,940607.875,1020823.8125,-8992.9375,-0.88,1991-03-19
20,6,65790.5391,0,73680.2969,0,73433.2031,0,794376.375,1007280.4375,62789.6133,0,6992.4438,7435.043,0,0,936841.4375,1014058.5,-6778.0625,-0.67,1991-03-20
21,6,63417.8789,0,73680.2969,0,73433.2031,0,789039.375,999570.75,60204.8125,0,6992.4438,7448.7852,0,0,933579.5625,1008225.625,-8654.875,-0.86,1991-03-21
22,6,67948.4688,0,73680.2969,0,73433.2031,0,780872.6875,995934.625,57857.7891,0,6992.4438,7462.6636,0,0,930752.1875,1003065.0625,-7130.4375,-0.71,1991-03-22
23,6,50425.2148,0,73680.2969,0,73433.2031,0,794124.4375,991663.125,57832.1602,0,6992.4438,7476.9082,0,0,919063.625,991365.125,298,0.03,1991-03-23
24,6,40229.5703,0,73680.2969,0,73433.2031,0,799462.625,986805.6875,56729.1719,0,6992.4438,7491.5073,0,0,914922.875,986136,669.6875,0.07,1991-03-24
25,6,36291.8242,0,73680.2969,0,73433.2031,0,798731,982136.3125,53635.1953,0,6992.4438,7506.3784,0,0,914087.3125,982221.3125,-85,-0.01,1991-03-25
26,6,34049.8086,0,73680.2969,0,73433.2031,0,798443,979606.3125,52336.8242,0,6992.4438,7521.4541,0,0,912766.0625,979616.8125,-10.5,0,1991-03-26
27,6,41819.832,0,73680.2969,0,73433.2031,0,790347.5,979280.8125,50939.5078,0,6992.4438,7536.6343,0,0,913940.25,979408.8125,-128,-0.01,1991-03-27
28,6,44822.3086,0,73680.2969,0,73433.2031,0,785035,976970.8125,49709.1523,0,6992.4438,7551.9116,0,0,912817,977070.5,-99.6875,-0.01,1991-03-28
29,6,43194.9961,0,73680.2969,0,73433.2031,0,783116,973424.5,48642.9688,0,6992.4438,7567.3618,0,0,910268.25,973471,-46.5,0,1991-03-29
30,6,34732.3711,0,73680.2969,0,73433.2031,0,788201.9375,970047.8125,49075.9492,0,6992.4438,7598.334,0,0,905871.125,969537.875,509.9375,0.05,1991-03-30
31,6,27813.3164,0,73680.2969,0,73433.2031,0,794851.625,969778.4375,51684.9844,0,6992.4438,7615.9805,0,0,902556.6875,968850.125,928.3125,0.1,1991-03-31
1,7,191268.2812,0,107926.3203,0,15698.2197,0,776171.3125,1091064.125,49677.6328,0,130606.875,7598.3198,0,5.6594,903189.8125,1091078.25,-14.125,0,1991-04-01
2,7,155910.0938,0,107926.3203,0,15698.2197,0,794338.5625,1073873.25,50562.2656,0,130428.9922,7597.1401,0,5.5392,884382.5625,1072976.5,896.75,0.08,1991-04-02
3,7,140732.5312,0,107926.3203,0,15698.2197,0,797366.9375,1061724,45881.3906,0,130308.1094,7603.6499,0,5.4539,877724.375,1061523,201,0.02,1991-04-03
4,7,131855.6094,0,107926.3203,0,15698.2197,0,797586.625,1053066.75,42253.8828,0,130241.7109,7611.9272,0,5.3953,873014.875,1053127.75,-61,-0.01,1991-04-04
5,7,119076.0078,0,107926.3203,0,15698.2197,0,806036.6875,1048737.25,44810.4883,0,129326.4062,7620.7729,0,5.3572,865925.1875,1047688.1875,1049.0625,0.1,1991-04-05
6,7,86375.7734,0,107926.3203,0,15698.2197,0,908315.6875,1118316,142722.0156,0,128825.1094,7631.062,0,5.335,838832.6875,1118016.25,299.75,0.03,1991-04-06
7,7,75520.2422,0,107926.3203,0,15698.2197,0,909080.625,1108225.375,112339.3359,0,128674.625,7641.4395,0,5.3252,853159,1101819.75,6405.625,0.58,1991-04-07
8,7,86388.0859,0,107926.3203,0,15698.2197,0,855082.3125,1065095,59308.7227,0,128605.1328,7651.0518,0,5.3249,876865.375,1072435.625,-7340.625,-0.69,1991-04-08
9,7,94453.2812,0,107926.3203,0,15698.2197,0,836079.1875,1054157,46138.0039,0,128557.7266,7660.1797,0,5.332,878687,1061048.25,-6891.25,-0.65,1991-04-09
10,7,89603.7891,0,107926.3203,0,15698.2197,0,836233.1875,1049461.5,41170.4023,0,128519.2031,7669.146,0,5.3449,872220.1875,1049584.25,-122.75,-0.01,1991-04-10
11,7,95670.5156,0,107926.3203,0,15698.2197,0,825324.375,1044619.4375,37091.6484,0,128485.9297,7677.9028,0,5.3622,871435.9375,1044696.75,-77.3125,-0.01,1991-04-11
12,7,103031.0781,0,107926.3203,0,15698.2197,0,813313.1875,1039968.8125,33700.5547,0,128456.4375,7686.4058,0,5.3829,870180.625,1040029.375,-60.5625,-0.01,1991-04-12
13,7,112839.2734,0,107926.3203,0,15698.2197,0,795641.1875,1032105,31365.2617,0,128429.9297,7694.6265,0,5.4062,871060.875,1038556.125,-6451.125,-0.62,1991-04-13
14,7,113619.9922,0,107926.3203,0,15698.2197,0,793129.9375,1030374.5,30326.9258,0,128405.8359,7702.6714,0,5.4313,863964.8125,1030405.6875,-31.1875,0,1991-04-14
15,7,98412.7812,0,107926.3203,0,15698.2197,0,800460.0625,1022497.375,30262.3594,0,128381.8281,7710.7554,0,5.4578,855953.3125,1022313.75,183.625,0.02,1991-04-15
16,7,96964.6719,0,107926.3203,0,15698.2197,0,798159.25,1018748.5,29209.9277,0,128278.4531,7718.7812,0,5.4853,853590.6875,1018803.3125,-54.8125,-0.01,1991-04-16
17,7,107679.4062,0,107926.3203,0,15698.2197,0,786704.875,1018008.8125,28499.5469,0,128176.9688,7726.583,0,5.5134,853630.5,1018039.125,-30.3125,0,1991-04-17
18,7,94417.6406,0,107926.3203,0,15698.2197,0,793175.25,1011217.4375,28439.8027,0,128107.1484,7734.3818,0,5.5418,846793.0625,1011079.9375,137.5,0.01,1991-04-18
19,7,88346.2734,0,107926.3203,0,15698.2197,0,795487.25,1007458.0625,28086.668,0,128059.3125,7742.1943,0,5.5704,843444.5625,1007338.3125,119.75,0.01,1991-04-19
20,7,95599.0547,0,107926.3203,0,15698.2197,0,787413.3125,1006636.875,27174.8281,0,128023.6797,7749.8618,0,5.599,843734.8125,1006688.75,-51.875,-0.01,1991-04-20
21,7,95305.5391,0,107926.3203,0,15698.2197,0,784511.5,1003441.5625,26726.1504,0,127994.6719,7757.4224,0,5.6275,840992,1003475.875,-34.3125,0,1991-04-21
22,7,83516.7891,0,107926.3203,0,15698.2197,0,792574.3125,999715.625,28454.0059,0,127969.4688,7765.063,0,5.6557,835114.5625,999308.75,406.875,0.04,1991-04-22
23,7,66547.2891,0,107926.3203,0,15698.2197,0,830098.6875,1020270.5,54731.0508,0,127946.6719,7773.1641,0,5.6837,822003.6875,1012460.25,7810.25,0.77,1991-04-23
24,7,53219.2891,0,107926.3203,0,15698.2197,0,883206.3125,1060050.125,104706.8594,0,127925.5469,7782.0225,0,5.7114,814272.1875,1054692.375,5357.75,0.51,1991-04-24
25,7,47711.8867,0,107926.3203,0,15698.2197,0,891638.125,1062974.5,97273.8828,0,127905.7109,7792.062,0,5.7386,823894.75,1056872.125,6102.375,0.58,1991-04-25
26,7,49009.3242,0,107926.3203,0,15698.2197,0,863288.3125,1035922.1875,61522.9922,0,127886.9531,7805.2246,0,5.765,840292.5,1037513.4375,-1591.25,-0.15,1991-04-26
27,7,65901.4375,0,107926.3203,0,15698.2197,0,827786.125,1017312.125,37887.2148,0,127869.1094,7815.7886,0,5.7902,852000.5,1025578.375,-8266.25,-0.81,1991-04-27
28,7,73564.3984,0,107926.3203,0,15698.2197,0,812123.375,1009312.3125,28961.5391,0,127852.0938,7825.6533,0,5.8143,851786.0625,1016431.125,-7118.8125,-0.7,1991-04-28
29,7,71859.7266,0,107926.3203,0,15698.2197,0,811527.125,1007011.375,25825.2012,0,127835.8203,7837.5542,0,5.8371,845577.6875,1007082.125,-70.75,-0.01,1991-04-29
30,7,62062.7422,0,107926.3203,0,15698.2197,0,815666.9375,1001354.25,25019.6211,0,127820.2188,7851.1094,0,5.8586,840625.5,1001322.3125,31.9375,0,1991-04-30
1,8,98059.7734,0,107926.3203,0,12134.4883,0,833279.25,1051399.875,30921.5703,0,179180,7775.394,0,95.1385,831884.3125,1049856.375,1543.5,0.15,1991-05-01
2,8,83853.4531,0,107926.3203,0,12134.4883,0,852407.5625,1056321.875,41522.3242,0,179132.125,7760.8477,0,94.9213,825301.375,1053811.625,2510.25,0.24,1991-05-02
3,8,79331.0625,0,107926.3203,0,12134.4883,0,845209.25,1044601.125,29035.7656,0,179107.5,7757.6392,0,94.8058,829031.5625,1045027.25,-426.125,-0.04,1991-05-03
4,8,75095.9844,0,107926.3203,0,12134.4883,0,848673.9375,1043830.75,29571.6074,0,179089.9531,7757.7817,0,94.7716,827126,1043640.125,190.625,0.02,1991-05-04
5,8,66503.7578,0,107926.3203,0,12134.4883,0,880693.3125,1067257.875,59903.5977,0,178909.6406,7759.4946,0,94.8033,819337.4375,1066005,1252.875,0.12,1991-05-05
6,8,58199.2461,0,107926.3203,0,12134.4883,0,952704.8125,1130964.875,130311.5234,0,178720.4375,7762.6831,0,94.8896,808575.0625,1125464.625,5500.25,0.49,1991-05-06
7,8,53509.9492,0,107926.3203,0,12134.4883,0,970183.6875,1143754.5,136461.2031,0,178624.1406,7766.9136,0,95.0189,820744.8125,1143692.125,62.375,0.01,1991-05-07
8,8,50345.8828,0,107926.3203,0,12134.4883,0,1016865.6875,1187272.375,171408.1406,0,178572.9844,7772.7407,0,95.1713,823315.9375,1181165,6107.375,0.52,1991-05-08
9,8,48205.0039,0,107926.3203,0,12134.4883,0,1006134.625,1174400.5,139959.1875,0,178540.5312,7778.1313,0,95.3517,840328.25,1166701.5,7699,0.66,1991-05-09
10,8,72703.6875,0,107926.3203,0,12134.4883,0,934021.8125,1126786.25,80976.5625,0,178515.75,7785.2866,0,95.527,866210.375,1133583.5,-6797.25,-0.6,1991-05-10
11,8,92955.75,0,107926.3203,0,12134.4883,0,892275.0625,1105291.625,53735.0273,0,178494.3906,7790.8154,0,95.7096,871108.8125,1111224.75,-5933.125,-0.54,1991-05-11
12,8,86032.0859,0,107926.3203,0,12134.4883,0,880209.0625,1086302,41331.9961,0,178474.8281,7795.8276,0,95.9056,866055.6875,1093754.25,-7452.25,-0.68,1991-05-12
13,8,51856.2031,0,107926.3203,0,12134.4883,0,918930.5,1090847.5,51698.5039,0,178456.5625,7801.3701,0,96.1134,849483.125,1087535.625,3311.875,0.3,1991-05-13
14,8,45212.7383,0,107926.3203,0,12134.4883,0,958078.875,1123352.375,86881.3438,0,178439.3594,7807.5356,0,96.3318,843199.625,1116424.25,6928.125,0.62,1991-05-14
15,8,47386.2305,0,107926.3203,0,12134.4883,0,931799.4375,1099246.5,56750.1641,0,178423.0312,7813.5952,0,96.5591,857726.1875,1100809.5,-1563,-0.14,1991-05-15
16,8,43593.1992,0,107926.3203,0,12134.4883,0,935707.3125,1099361.25,55193.4141,0,178407.4062,7819.6636,0,96.7943,857416.8125,1098934.125,427.125,0.04,1991-05-16
17,8,42598.125,0,107926.3203,0,12134.4883,0,968633.75,1131292.625,86316.6797,0,178392.4688,7826.1665,0,97.0369,851057.875,1123690.25,7602.375,0.67,1991-05-17
18,8,41723.0156,0,107926.3203,0,12134.4883,0,964763.125,1126547,80556.7109,0,178378.1875,7832.7856,0,97.2863,859774.5625,1126639.5,-92.5,-0.01,1991-05-18
19,8,53441.9102,0,107926.3203,0,12134.4883,0,930611.8125,1104114.5,53544.168,0,178362.0469,7839.0728,0,97.5413,872799.0625,1112641.875,-8527.375,-0.77,1991-05-19
20,8,59797.2422,0,107926.3203,0,12134.4883,0,919710,1099568,42128.9609,0,178280.7188,7845.1411,0,97.8015,871867.5,1100220.125,-652.125,-0.06,1991-05-20
21,8,40590.8164,0,107926.3203,0,12134.4883,0,954031.375,1114683,61243.9375,0,178200.5,7851.5957,0,98.0668,860451.375,1107845.5,6837.5,0.62,1991-05-21
22,8,39164.3789,0,107926.3203,0,12134.4883,0,1006774.3125,1165999.5,124177.6094,0,178145.7188,7858.8047,0,98.3373,855771.9375,1166052.375,-52.875,0,1991-05-22
23,8,38082.6914,0,107926.3203,0,12134.4883,0,1054117.75,1212261.25,166558.7188,0,178107.0625,7866.6611,0,98.6131,859745.5625,1212376.625,-115.375,-0.01,1991-05-23
24,8,37209.0352,0,107926.3203,0,12134.4883,0,1080355,1237624.875,180162.4219,0,178076.7188,7875.6553,0,98.894,871547.0625,1237760.75,-135.875,-0.01,1991-05-24
25,8,36515.582,0,107926.3203,0,12134.4883,0,1082981.25,1239557.625,162597.6094,0,178050.6562,7884.0952,0,99.1799,885115.25,1233746.75,5810.875,0.47,1991-05-25
26,8,55032.25,0,107926.3203,0,12134.4883,0,1015010.5,1190103.5,100567.5703,0,178026.8438,7891.7207,0,99.47,910720.5625,1197306.125,-7202.625,-0.6,1991-05-26
27,8,80038.0547,0,107926.3203,0,12134.4883,0,964645.8125,1164744.625,68520.4609,0,178004.3281,7898.6499,0,99.7636,919345.75,1173869,-9124.375,-0.78,1991-05-27
28,8,93845.0234,0,107926.3203,0,12134.4883,0,932246.125,1146152,49147.8008,0,177982.7656,7905.1177,0,100.0603,918522.3125,1153658,-7506,-0.65,1991-05-28
29,8,93328.6875,0,107926.3203,0,12134.4883,0,915732.1875,1129121.625,38294.6133,0,177962,7911.3652,0,100.3649,913185.25,1137453.625,-8332,-0.74,1991-05-29
30,8,64947.0352,0,107926.3203,0,12134.4883,0,935116.25,1120124.125,34912.2227,0,177942.0156,7917.7832,0,100.7469,898974.25,1119847,277.125,0.02,1991-05-30
31,8,90215,0,107926.3203,0,12134.4883,0,902733.125,1113008.875,29172.2207,0,177922.7031,7923.916,0,101.131,905673.5625,1120793.5,-7784.625,-0.7,1991-05-31
1,9,387633.25,0,17125.7207,0,33882.5078,0,794188.6875,1232830.125,19034.2383,0,282511.5625,7794.499,0,330.8902,923387.8125,1233059,-228.875,-0.02,1991-06-01
2,9,325438.6875,0,17125.7207,0,33882.5078,0,807575.75,1184022.625,15048.6523,0,281996.125,7773.7236,0,327.5813,885985.3125,1191131.375,-7108.75,-0.6,1991-06-02
3,9,263138.3125,0,17125.7207,0,33882.5078,0,852341.9375,1166488.5,20179.3809,0,281696.4688,7765.1235,0,325.0992,854396.375,1164362.5,2126,0.18,1991-06-03
4,9,234634.7969,0,17125.7207,0,33882.5078,0,862989.5625,1148632.625,14276.1338,0,281562.7188,7760.7241,0,323.2677,844037.625,1147960.5,672.125,0.06,1991-06-04
5,9,257519.9531,0,17125.7207,0,33882.5078,0,831354.0625,1139882.25,10570.0703,0,281468.25,7757.8179,0,321.9487,845950.4375,1146068.5,-6186.25,-0.54,1991-06-05
6,9,285869.6562,0,17125.7207,0,33882.5078,0,798356.6875,1135234.5,9759.7568,0,281077.5,7755.5132,0,321.034,842292.25,1141206,-5971.5,-0.52,1991-06-06
7,9,292349.0625,0,17125.7207,0,33882.5078,0,781165.6875,1124523,9064.7441,0,280874.4062,7754.1758,0,320.4384,831792.75,1129806.5,-5283.5,-0.47,1991-06-07
8,9,286224.4688,0,17125.7207,0,33882.5078,0,773724.375,1110957,8451.9609,0,280777.7812,7756.0771,0,320.0948,819912.9375,1117218.875,-6261.875,-0.56,1991-06-08
9,9,268240.25,0,17125.7207,0,33882.5078,0,776836.8125,1096085.25,7923.2427,0,280715,7755.249,0,319.9489,807636,1104349.5,-8264.25,-0.75,1991-06-09
10,9,253185.2188,0,17125.7207,0,33882.5078,0,782772.5,1086966,7539.8677,0,280663.8438,7754.4429,0,319.9576,796392.6875,1092670.75,-5704.75,-0.52,1991-06-10
11,9,238205.2031,0,17125.7207,0,33882.5078,0,788514.375,1077727.75,7278.8232,0,280617.9375,7753.6348,0,320.0855,787672,1083642.5,-5914.75,-0.55,1991-06-11
12,9,242163.6719,0,17125.7207,0,33882.5078,0,783564.5625,1076736.5,6621.7627,0,280575.2812,7752.7559,0,320.3044,781472.8125,1076742.875,-6.375,0,1991-06-12
13,9,249775.2656,0,17125.7207,0,33882.5078,0,771146.6875,1071930.25,6235.6426,0,280535.1562,7753.9097,0,320.5902,777089.75,1071935,-4.75,0,1991-06-13
14,9,257766.9844,0,17125.7207,0,33882.5078,0,757811.75,1066587,5878.9888,0,280497.125,7753.1733,0,320.9228,772143.375,1066593.625,-6.625,0,1991-06-14
15,9,267145.125,0,17125.7207,0,33882.5078,0,743154,1061307.375,5543.5781,0,280460.9375,7752.0312,0,321.2878,767239.75,1061317.5,-10.125,0,1991-06-15
16,9,275620.1875,0,17125.7207,0,33882.5078,0,725772.3125,1052400.75,5225.9907,0,280426.375,7755.3921,0,321.6067,758679,1052408.375,-7.625,0,1991-06-16
17,9,271443.2812,0,17125.7207,0,33882.5078,0,719439,1041890.5,4941.6143,0,280393.3125,7755.4985,0,321.9365,748487.625,1041900,-9.5,0,1991-06-17
18,9,279977.9688,0,17125.7207,0,33882.5078,0,703088.875,1034075.0625,4674.2783,0,280361.625,7754.7642,0,322.2655,740973.75,1034086.6875,-11.625,0,1991-06-18
19,9,270009.0312,0,17125.7207,0,33882.5078,0,702511.375,1023528.625,4431.5737,0,280322.8125,7753.5991,0,322.5803,730710.125,1023540.6875,-12.0625,0,1991-06-19
20,9,249259.8281,0,17125.7207,0,33882.5078,0,709530.0625,1009798.125,5053.0933,0,280233.5,7752.1519,0,322.8831,722748.75,1016110.375,-6312.25,-0.62,1991-06-20
21,9,251562.0625,0,17125.7207,0,33882.5078,0,705157.375,1007727.625,4011.1699,0,280153.6562,7750.4009,0,323.2001,715503.3125,1007741.75,-14.125,0,1991-06-21
22,9,245354.2656,0,17125.7207,0,33882.5078,0,704313.25,1000675.75,3824.9099,0,280092.2812,7748.3667,0,323.4792,708684.625,1000673.625,2.125,0,1991-06-22
23,9,251906.3438,0,17125.7207,0,33882.5078,0,692987,995901.5625,3652.635,0,280031.5625,7746.0332,0,323.7165,704147.9375,995901.875,-0.3125,0,1991-06-23
24,9,245237.7031,0,17125.7207,0,33882.5078,0,692309.625,988555.5625,3500.2295,0,279902.4688,7743.4067,0,323.9089,697090.875,988560.875,-5.3125,0,1991-06-24
25,9,231364.8594,0,17125.7207,0,33882.5078,0,699106.9375,981480,3798.6084,0,279752.0312,7740.6543,0,324.0543,689651.4375,981266.75,213.25,0.02,1991-06-25
26,9,229787.5312,0,17125.7207,0,33882.5078,0,695450,976245.75,3239.2944,0,279634.4688,7737.4614,0,324.1504,685316.5,976251.875,-6.125,0,1991-06-26
27,9,248572.0156,0,17125.7207,0,33882.5078,0,674308.5,973888.75,3110.2161,0,279545.25,7733.96,0,324.1945,683186.1875,973899.8125,-11.0625,0,1991-06-27
28,9,256054.625,0,17125.7207,0,33882.5078,0,661033.625,968096.5,2992.748,0,279473,7730.1401,0,324.1853,677585.8125,968105.875,-9.375,0,1991-06-28
29,9,256828.4688,0,17125.7207,0,33882.5078,0,653370.1875,961206.875,2886.5122,0,279410.25,7726.0093,0,324.1215,670871.4375,961218.3125,-11.4375,0,1991-06-29
30,9,246527.7188,0,17125.7207,0,33882.5078,0,655543.9375,953079.875,2795.5256,0,279353.2188,7721.5796,0,324.0014,662900.625,953095,-15.125,0,1991-06-30
1,10,544016.75,0,17125.7207,0,57253.6016,0,474383,1092779.125,8279.0664,0,438683.8438,7300.1772,0,476.9868,644504,1099244,-6464.875,-0.59,1991-07-01
2,10,527980,0,17125.7207,0,57253.6016,0,451764.5312,1054123.875,6894.3687,0,437302.6875,7108.6626,0,465.9543,602460.5,1054232.25,-108.375,-0.01,1991-07-02
3,10,513685.25,0,17125.7207,0,57253.6016,0,426031.5938,1014096.25,6128.6782,0,436919.6562,7019.5488,0,455.9511,569979.3125,1020503.125,-6406.875,-0.63,1991-07-03
4,10,500709,0,17125.7207,0,57253.6016,0,413755.9688,988844.25,5566.4458,0,436730.1875,6959.791,0,446.7267,539360.4375,989063.625,-219.375,-0.02,1991-07-04
5,10,486968.125,0,17125.7207,0,57253.6016,0,400091.75,961439.1875,5089.4561,0,436589.0938,6908.8525,0,438.2286,512548.9062,961574.5625,-135.375,-0.01,1991-07-05
6,10,474361.0938,0,17125.7207,0,57253.6016,0,385546.6562,934287.125,4681.7749,0,436466.375,6863.8252,0,430.2639,492644.9375,941087.1875,-6800.0625,-0.73,1991-07-06
7,10,463076.0312,0,17125.7207,0,57253.6016,0,380394.7812,917850.125,4349.3047,0,436354.3438,6821.4678,0,422.7201,476663.4688,924611.3125,-6761.1875,-0.73,1991-07-07
8,10,452334.4688,0,17125.7207,0,57253.6016,0,376375.4375,903089.25,4082.7461,0,436241.9375,6780.7715,0,415.761,462243.8125,909765,-6675.75,-0.74,1991-07-08
9,10,442597.9688,0,17125.7207,0,57253.6016,0,371981.5625,888958.875,3837.1099,0,435980,6741.627,0,409.0804,448630.6562,895598.5,-6639.625,-0.74,1991-07-09
10,10,433693.5625,0,17125.7207,0,57253.6016,0,368248.1562,876321,3626.644,0,435772.0625,6704.167,0,402.8462,436398.9688,882904.6875,-6583.6875,-0.75,1991-07-10
11,10,426501.25,0,17125.7207,0,57253.6016,0,365070.2188,865950.75,3453.1707,0,435626.5312,6669.1455,0,396.8531,426314.5938,872460.25,-6509.5,-0.75,1991-07-11
12,10,418861.1875,0,17125.7207,0,57253.6016,0,363263.7812,856504.25,3301.3167,0,435510.1562,6635.0352,0,391.6267,417173.4688,863011.625,-6507.375,-0.76,1991-07-12
13,10,412448.0312,0,17125.7207,0,57253.6016,0,360330.2812,847157.625,3163.7139,0,435407.5625,6601.5117,0,387.2123,408174.875,853734.875,-6577.25,-0.77,1991-07-13
14,10,406450.625,0,17125.7207,0,57253.6016,0,357003.6562,837833.625,3036.8152,0,435312.6875,6568.5273,0,382.887,399214.75,844515.625,-6682,-0.79,1991-07-14
15,10,400474.9688,0,17125.7207,0,57253.6016,0,354194.4062,829048.6875,2993.8237,0,435223.1562,6536.0327,0,378.6339,390721.3438,835853,-6804.3125,-0.82,1991-07-15
16,10,394879.6875,0,17125.7207,0,57253.6016,0,352058.4062,821317.375,2939.3928,0,435137.875,6503.9824,0,374.4394,383452.5,828408.1875,-7090.8125,-0.86,1991-07-16
17,10,396409.3125,0,17125.7207,0,57253.6016,0,345930.875,816719.5,2764.0183,0,435056.25,6472.3291,0,370.2918,372205.3125,816868.25,-148.75,-0.02,1991-07-17
18,10,394239.5938,0,17125.7207,0,57253.6016,0,337562.75,806181.625,2716.8999,0,434977.8438,6441.04,0,366.1815,361833.1875,806335.125,-153.5,-0.02,1991-07-18
19,10,392934.625,0,17125.7207,0,57253.6016,0,329455.25,796769.1875,2547.708,0,434902.375,6410.083,0,362.1005,352693.375,796915.625,-146.4375,-0.02,1991-07-19
20,10,391847.5625,0,17125.7207,0,57253.6016,0,320979.6562,787206.5,2471.0933,0,434829.5312,6379.4243,0,358.0416,343317.6875,787355.75,-149.25,-0.02,1991-07-20
21,10,390609.0938,0,17125.7207,0,57253.6016,0,313454.75,778443.125,2410.2266,0,434759.0938,6349.6963,0,353.9989,334716.6562,778589.625,-146.5,-0.02,1991-07-21
22,10,389839,0,17125.7207,0,57253.6016,0,305980.8438,770199.125,2330.7876,0,434690.9062,6321.8223,0,349.9673,326749.1562,770442.625,-243.5,-0.03,1991-07-22
23,10,388786.0938,0,17125.7207,0,57253.6016,0,300248.5938,763414,2272.6948,0,434624.7812,6294.1113,0,345.9439,320313.375,763850.875,-436.875,-0.06,1991-07-23
24,10,388072.0312,0,17125.7207,0,57253.6016,0,294388.625,756840,2366.2905,0,434560.5625,6266.5239,0,341.9247,313523.5625,757058.875,-218.875,-0.03,1991-07-24
25,10,387496.7812,0,17125.7207,0,57253.6016,0,288265,750141.125,2230.8062,0,434496.25,6239.3779,0,337.9066,307074,750378.375,-237.25,-0.03,1991-07-25
